# best_L1 average_L1
69.2212 69.2212
69.2212 69.2212
69.2212 69.2212
69.2212 69.2212
69.2212 69.2212
69.2212 69.2212
69.2212 69.2212
69.2212 69.2212
69.2212 69.2212
69.1635 69.221
69.1635 69.2132
69.1635 69.1875
69.1635 69.1704
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.1635 69.1635
69.0387 69.1633
69.0387 69.1465
69.0387 69.0846
69.0387 69.0465
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
69.0387 69.0387
68.5849 69.0378
68.5849 68.9607
68.488 68.7387
68.393 68.5949
68.393 68.5148
68.393 68.4286
68.393 68.393
68.393 68.393
68.393 68.393
68.393 68.393
68.393 68.393
68.393 68.393
68.393 68.393
68.393 68.393
68.393 68.393
68.393 68.393
68.393 68.393
68.393 68.393
68.393 68.393
68.3313 68.3929
68.3313 68.3825
68.3313 68.3557
68.3313 68.3315
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.3313 68.3313
68.271 68.3312
68.271 68.3186
68.271 68.2854
68.271 68.271
68.271 68.271
68.271 68.271
68.271 68.271
67.7594 68.2699
67.7594 68.1646
67.7594 67.8915
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.7594 67.7594
67.6344 67.7592
67.6344 67.7444
67.6344 67.6909
67.6344 67.6372
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.6344 67.6344
67.2436 67.6336
67.2436 67.5805
67.2436 67.3769
67.2436 67.2436
67.2436 67.2436
67.2436 67.2436
67.2436 67.2436
67.2436 67.2436
67.2436 67.2436
67.2436 67.2436
67.2436 67.2436
67.2436 67.2436
67.2436 67.2436
67.2436 67.2436
67.2436 67.2436
67.2436 67.2436
67.2436 67.2436
67.2436 67.2436
67.2436 67.2436
66.9428 67.2429
66.9428 67.1658
66.9428 66.9767
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.9428 66.9428
66.5604 66.942
66.5604 66.8495
66.5604 66.6129
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
66.5604 66.5604
