3.1483667165 nan
3.1426631536 0.0057035629
3.1476627686 0.0059866262
3.1463423836 0.0044343278
3.1393127086 0.0078239560
3.1432865064 0.0075233366
3.1409952400 0.0067586165
3.1415082201 0.0058755699
3.1377854224 0.0063804324
3.1401574242 0.0061801559
3.1419982365 0.0058854476
3.1431665225 0.0054982091
3.1454684908 0.0055568467
3.1461828799 0.0051940039
3.1462558046 0.0048359044
3.1491869299 0.0053901966
3.1503653729 0.0051985387
3.1506185411 0.0049077635
3.1489931115 0.0049186157
3.1466519509 0.0052205876
3.1459074464 0.0050212700
3.1464666756 0.0048201436
3.1468581219 0.0046224112
3.1470801814 0.0044311893
3.1475034541 0.0042712719
3.1456378369 0.0045078736
3.1451762711 0.0043621914
3.1446128562 0.0042411032
3.1436075453 0.0042139206
3.1438025417 0.0040757014
3.1428365938 0.0040586571
3.1418145011 0.0040605206
3.1410482093 0.0040094599
3.1406423103 0.0039108681
3.1404907227 0.0038005097
3.1396917158 0.0037788687
3.1402070524 0.0037112716
3.1408544267 0.0036698375
3.1416242768 0.0036564634
3.1415211927 0.0035653702
3.1419148709 0.0034995366
3.1413613060 0.0034597705
3.1418169920 0.0034089466
3.1414370056 0.0033521758
3.1409071975 0.0033193905
3.1411999769 0.0032596034
3.1411212734 0.0031904671
3.1413973938 0.0031354736
3.1405752364 0.0031789722
3.1401691471 0.0031411046
3.1397894844 0.0031022184
3.1405259148 0.0031298473
3.1410986066 0.0031231813
3.1413850322 0.0030781540
3.1412947308 0.0030230184
3.1412560034 0.0029687977
3.1418242486 0.0029710953
3.1429813064 0.0031403498
3.1431373444 0.0030906062
3.1428366818 0.0030534979
3.1429720631 0.0030060735
3.1425110868 0.0029929045
3.1427689929 0.0029562863
3.1429076204 0.0029130281
3.1423706268 0.0029177038
3.1425193681 0.0028770036
3.1428931697 0.0028582859
3.1423176611 0.0028741469
3.1418665937 0.0028678809
3.1417424361 0.0028293398
3.1416065720 0.0027925123
3.1416777592 0.0027543744
3.1415095796 0.0027215824
3.1415286992 0.0026846205
3.1416344157 0.0026506926
3.1417014898 0.0026164424
3.1419372770 0.0025929818
3.1414138720 0.0026124909
3.1418921176 0.0026231736
3.1417764128 0.0025927594
3.1417102651 0.0025614042
3.1417449587 0.0025302126
3.1414346913 0.0025187254
3.1409987856 0.0025264489
3.1415465141 0.0025559272
3.1415941502 0.0025264814
3.1412324890 0.0025233250
3.1410308356 0.0025026236
3.1414284465 0.0025060875
3.1415297850 0.0024801569
3.1416950136 0.0024583100
3.1421086686 0.0024663784
3.1416167326 0.0024888162
3.1416537788 0.0024624757
3.1418511744 0.0024444003
3.1418906749 0.0024191263
3.1420024632 0.0023966655
3.1420674045 0.0023729725
3.1422360082 0.0023549242
3.1421994893 0.0023315420
3.1416623122 0.0023700216
3.1413897224 0.0023624500
3.1415477057 0.0023447295
3.1414672043 0.0023234696
3.1418053569 0.0023259470
3.1415870530 0.0023142191
3.1417732062 0.0023000344
3.1419254032 0.0022837154
3.1423542873 0.0023029553
3.1423693517 0.0022819730
3.1422816614 0.0022630208
3.1421330290 0.0022476441
3.1419395577 0.0022360502
3.1420150784 0.0022176353
3.1418492994 0.0022045090
3.1420329735 0.0021931269
3.1419158009 0.0021774563
3.1419427778 0.0021590930
3.1415420050 0.0021780619
3.1416992080 0.0021655486
3.1418538125 0.0021531347
3.1420419557 0.0021436854
3.1421867943 0.0021311132
3.1423692175 0.0021217138
3.1422827168 0.0021064485
3.1423873773 0.0020922831
3.1423916060 0.0020757473
3.1423491684 0.0020599039
3.1425232622 0.0020512744
3.1427243767 0.0020453458
3.1426845029 0.0020300640
3.1424701622 0.0020259961
3.1422791172 0.0020197609
3.1423734700 0.0020068506
3.1427122935 0.0020205408
3.1426421705 0.0020068543
3.1426799768 0.0019925106
3.1426581514 0.0019781398
3.1425627737 0.0019661717
3.1428045982 0.0019669988
3.1427324786 0.0019543298
3.1425441707 0.0019496334
3.1424409640 0.0019387006
3.1425886372 0.0019308457
3.1425237194 0.0019185819
3.1426048929 0.0019071239
3.1423803542 0.0019073685
3.1424466191 0.0018955956
3.1425819121 0.0018876851
3.1423868658 0.0018851755
3.1424989266 0.0018759992
3.1424981523 0.0018636164
3.1420664631 0.0019010581
3.1421321844 0.0018898164
3.1422998220 0.0018850532
3.1420799709 0.0018857899
3.1419683821 0.0018770598
3.1420123290 0.0018656595
3.1419941760 0.0018539775
3.1418617520 0.0018471068
3.1419769359 0.0018392085
3.1420602261 0.0018297168
3.1421324203 0.0018198895
3.1420482213 0.0018107172
3.1418580001 0.0018097346
3.1420228342 0.0018063361
3.1419666240 0.0017963668
3.1419271605 0.0017860781
3.1422468828 0.0018040358
3.1421776557 0.0017947280
3.1418543715 0.0018132535
3.1417569483 0.0018053111
3.1415036790 0.0018126267
3.1416186316 0.0018058416
3.1418683650 0.0018127773
3.1418067115 0.0018035021
3.1419273261 0.0017973355
3.1419635025 0.0017875757
3.1416851917 0.0017992167
3.1417587318 0.0017907038
3.1416222812 0.0017860030
3.1415521704 0.0017775459
3.1417184698 0.0017756106
3.1417575650 0.0017663669
3.1418970596 0.0017623224
3.1419465106 0.0017535194
3.1417564758 0.0017544394
3.1418820171 0.0017495922
3.1418617018 0.0017404291
3.1418131441 0.0017319255
3.1418645996 0.0017236022
3.1418644622 0.0017146016
3.1420205270 0.0017128193
3.1420056067 0.0017040328
3.1421281904 0.0016996979
3.1422579653 0.0016959761
3.1420840824 0.0016962809
3.1420965625 0.0016877382
3.1419868852 0.0016828136
3.1419212613 0.0016756639
3.1419046586 0.0016673891
3.1419258610 0.0016592496
3.1420467227 0.0016554735
3.1420005904 0.0016479843
3.1420077475 0.0016399413
3.1418892421 0.0016362580
3.1419205343 0.0016286348
3.1422019779 0.0016450403
3.1423444802 0.0016433405
3.1423627804 0.0016355988
3.1424093433 0.0016284945
3.1423023907 0.0016243196
3.1425701469 0.0016386988
3.1427673145 0.0016428976
3.1427227017 0.0016358468
3.1426113241 0.0016320606
3.1427390401 0.0016295348
3.1427698584 0.0016223354
3.1428453752 0.0016166752
3.1428531469 0.0016093287
3.1427898391 0.0016032805
3.1426908143 0.0015991111
3.1426239749 0.0015933266
3.1424717893 0.0015934815
3.1426721623 0.0015989879
3.1424532501 0.0016068785
3.1424768994 0.0015999589
3.1424053877 0.0015945305
3.1423110688 0.0015903515
3.1422666558 0.0015840446
3.1422319767 0.0015775536
3.1420752844 0.0015785353
3.1420162651 0.0015728536
3.1418777242 0.0015722333
3.1419099783 0.0015658609
3.1419281036 0.0015593171
3.1419991207 0.0015543470
3.1420052917 0.0015478147
3.1420776881 0.0015430242
3.1419312846 0.0015435403
3.1419039214 0.0015373657
3.1417858265 0.0015355477
3.1417704215 0.0015292931
3.1417974555 0.0015232525
3.1421975097 0.0015688851
3.1422403415 0.0015630814
3.1422585266 0.0015568465
3.1422175490 0.0015510976
3.1422247531 0.0015448725
3.1422362504 0.0015387236
3.1422346647 0.0015325818
3.1421517577 0.0015287377
3.1420610400 0.0015253833
3.1421159873 0.0015203592
3.1421191576 0.0015143886
3.1421734487 0.0015094381
3.1421975470 0.0015037464
3.1421001192 0.0015010718
3.1421665591 0.0014967402
3.1422219399 0.0014920006
3.1423126966 0.0014890415
3.1423046722 0.0014833690
3.1423986177 0.0014807013
3.1422122517 0.0014868083
3.1420851655 0.0014866291
3.1419450657 0.0014876414
3.1419223408 0.0014822335
3.1418856756 0.0014771475
3.1417795020 0.0014754710
3.1417676672 0.0014700438
3.1418669310 0.0014679692
3.1418151614 0.0014634782
3.1418411571 0.0014583394
3.1418174184 0.0014532011
3.1417507623 0.0014494406
3.1417628939 0.0014442304
3.1416969159 0.0014405189
3.1417189473 0.0014354969
3.1419456681 0.0014481995
3.1419182042 0.0014432794
3.1419996599 0.0014404390
3.1418452969 0.0014435987
3.1418741230 0.0014387774
3.1420251438 0.0014416343
3.1421186280 0.0014396056
3.1419863548 0.0014406484
3.1420908796 0.0014394200
3.1421678435 0.0014364766
3.1420496262 0.0014363705
3.1421376071 0.0014341102
3.1420753599 0.0014305285
3.1421513226 0.0014276433
3.1421151633 0.0014232219
3.1421960961 0.0014206799
3.1422004070 0.0014158624
3.1420437549 0.0014197399
3.1420339308 0.0014149856
3.1420845341 0.0014111369
3.1419830021 0.0014100697
3.1419843295 0.0014053622
3.1419748334 0.0014007176
3.1419082878 0.0013976569
3.1419206143 0.0013930910
3.1420688918 0.0013963958
3.1421506736 0.0013942105
3.1421037289 0.0013904395
3.1420993284 0.0013859100
3.1421552009 0.0013825324
3.1421139240 0.0013786690
3.1420833492 0.0013745545
3.1419533085 0.0013762850
3.1418393877 0.0013765886
3.1416354668 0.0013872532
3.1416188521 0.0013829279
3.1416368137 0.0013786477
3.1415404757 0.0013776505
3.1416452512 0.0013772888
3.1416254131 0.0013730942
3.1416090903 0.0013688804
3.1416047192 0.0013646029
3.1416105232 0.0013603576
3.1415326237 0.0013583618
3.1414370482 0.0013575185
3.1414282428 0.0013533508
3.1414563064 0.0013494720
3.1414193259 0.0013458343
3.1413974190 0.0013418912
3.1414103635 0.0013378564
3.1415370534 0.0013397871
3.1414241791 0.0013404817
3.1415198526 0.0013398460
3.1416804466 0.0013454231
3.1416858141 0.0013413874
3.1417468004 0.0013387551
3.1417099463 0.0013352615
3.1417476400 0.0013318151
3.1416823217 0.0013294628
3.1415905448 0.0013286971
3.1415657219 0.0013250044
3.1414467394 0.0013264487
3.1414399337 0.0013225706
3.1414538156 0.0013187708
3.1415800844 0.0013209692
3.1416910472 0.0013217894
3.1417325736 0.0013186066
3.1418072311 0.0013169080
3.1417343771 0.0013151269
3.1418038456 0.0013131811
3.1418461428 0.0013100960
3.1419433349 0.0013099580
3.1419106709 0.0013066289
3.1419647764 0.0013040346
3.1419751969 0.0013003769
3.1419153979 0.0012980765
3.1417207353 0.0013089702
3.1417271697 0.0013053040
3.1415486963 0.0013138212
3.1415419289 0.0013101637
3.1415442668 0.0013065112
3.1415541413 0.0013029143
3.1415564324 0.0012993022
3.1415842907 0.0012960074
3.1415581524 0.0012926965
3.1416205105 0.0012906475
3.1416032947 0.0012872218
3.1415626022 0.0012843448
3.1416545535 0.0012841368
3.1417747317 0.0012862690
3.1420247947 0.0013069247
3.1419732426 0.0013044068
3.1420496642 0.0013031289
3.1419954395 0.0013007519
3.1419157174 0.0012997072
3.1418981266 0.0012963468
3.1417978343 0.0012967694
3.1417577067 0.0012939383
3.1417306481 0.0012907852
3.1416569114 0.0012894758
3.1417005884 0.0012868105
3.1417454794 0.0012842045
3.1416736842 0.0012828401
3.1416134525 0.0012808944
3.1416268169 0.0012776155
3.1416090288 0.0012744082
3.1416336675 0.0012713325
3.1416313854 0.0012680367
3.1416319199 0.0012647560
3.1417733894 0.0012693998
3.1416498700 0.0012721432
3.1416810957 0.0012692613
3.1417472925 0.0012677404
3.1418300801 0.0012672094
3.1419011816 0.0012659790
3.1418435649 0.0012640756
3.1418175220 0.0012611402
3.1418839323 0.0012597033
3.1419016352 0.0012566509
3.1419841796 0.0012562044
3.1420427612 0.0012544207
3.1420776985 0.0012517684
3.1420716894 0.0012486573
3.1420415095 0.0012459129
3.1420021317 0.0012434412
3.1421370821 0.0012476792
3.1421524639 0.0012446897
3.1420422697 0.0012465005
3.1420914417 0.0012444060
3.1421457678 0.0012425404
3.1422214312 0.0012418059
3.1421718132 0.0012397667
3.1420119054 0.0012470415
3.1419786818 0.0012444546
3.1420782282 0.0012454225
3.1420868393 0.0012424404
3.1420614653 0.0012397027
3.1419732139 0.0012398638
3.1419872389 0.0012369664
3.1420025008 0.0012340980
3.1420661420 0.0012327929
3.1420604323 0.0012298675
3.1420987934 0.0012275422
3.1421643721 0.0012263845
3.1420924149 0.0012255960
3.1421369040 0.0012235112
3.1421018704 0.0012211316
3.1420923412 0.0012182990
3.1421288041 0.0012159893
3.1420902668 0.0012137568
3.1420694866 0.0012111025
3.1421082998 0.0012089059
3.1420700783 0.0012067033
3.1420482395 0.0012041048
3.1420177866 0.0012017067
3.1420399602 0.0011991396
3.1421677913 0.0012031896
3.1421434538 0.0012006735
3.1421266407 0.0011980408
3.1420426733 0.0011982481
3.1421527180 0.0012005695
3.1422305941 0.0012003667
3.1421953997 0.0011981587
3.1422465578 0.0011965390
3.1423074469 0.0011953867
3.1423730421 0.0011944937
3.1422436669 0.0011988080
3.1422391079 0.0011961257
3.1421352875 0.0011979541
3.1421626084 0.0011955893
3.1420936360 0.0011949158
3.1420834300 0.0011923012
3.1419972779 0.0011927699
3.1420343617 0.0011907057
3.1421683164 0.0011956022
3.1422084883 0.0011936419
3.1421626281 0.0011918983
3.1421322798 0.0011896687
3.1422036627 0.0011892070
3.1421313097 0.0011888115
3.1421999691 0.0011882040
3.1420854447 0.0011911365
3.1421599192 0.0011908809
3.1421698156 0.0011883416
3.1421492236 0.0011859510
3.1421240707 0.0011836596
3.1420621371 0.0011827341
3.1420395931 0.0011804086
3.1419987171 0.0011785873
3.1419340328 0.0011778437
3.1418969891 0.0011759133
3.1418899405 0.0011734298
3.1419280873 0.0011715570
3.1418867443 0.0011698031
3.1418016575 0.0011704242
3.1417180462 0.0011709413
3.1417504581 0.0011689230
3.1417166017 0.0011669559
3.1417465830 0.0011648928
3.1418110011 0.0011642367
3.1417128101 0.0011659456
3.1416547796 0.0011649603
3.1416619403 0.0011625578
3.1416298040 0.0011605884
3.1415612835 0.0011602082
3.1416024904 0.0011585416
3.1415817773 0.0011563359
3.1416717777 0.0011574586
3.1416300330 0.0011558335
3.1415545998 0.0011559265
3.1415154578 0.0011542241
3.1415105814 0.0011518764
3.1415760302 0.0011513897
3.1415975984 0.0011492495
3.1415991879 0.0011469171
3.1416117839 0.0011446624
3.1416720261 0.0011439349
3.1416877225 0.0011417342
3.1417143517 0.0011397457
3.1417015452 0.0011375269
3.1417412324 0.0011359385
3.1416695087 0.0011359309
3.1417433010 0.0011360605
3.1417144252 0.0011341628
3.1417526784 0.0011325519
3.1417875105 0.0011308392
3.1418858962 0.0011328779
3.1419453806 0.0011322005
3.1419089735 0.0011305515
3.1418297052 0.0011311048
3.1417757992 0.0011301668
3.1417336325 0.0011287365
3.1417380899 0.0011265342
3.1416909367 0.0011253202
3.1416108040 0.0011259795
3.1416655942 0.0011251216
3.1417148111 0.0011240128
3.1417340482 0.0011219973
3.1416811614 0.0011210731
3.1416762286 0.0011189177
3.1416174960 0.0011183030
3.1415846942 0.0011166323
3.1415386499 0.0011154377
3.1414410070 0.0011175725
3.1415004667 0.0011170173
3.1415491535 0.0011159461
3.1415096434 0.0011145190
3.1414088059 0.0011169592
3.1413962582 0.0011149083
3.1413542202 0.0011135885
3.1413062779 0.0011125149
3.1414104588 0.0011152903
3.1413455442 0.0011150791
3.1413119755 0.0011134872
3.1412785328 0.0011118992
3.1413246580 0.0011107732
3.1412593970 0.0011106141
3.1411687486 0.0011122402
3.1410794176 0.0011137553
3.1411255700 0.0011126408
3.1411188452 0.0011105950
3.1410634288 0.0011099207
3.1410269754 0.0011084668
3.1409867045 0.0011071524
3.1409525010 0.0011056407
3.1409511367 0.0011036073
3.1410469214 0.0011057370
3.1410603276 0.0011037914
3.1410746817 0.0011018651
3.1410731044 0.0010998537
3.1410933493 0.0010980351
3.1410409234 0.0010972900
3.1409974030 0.0010961610
3.1410028631 0.0010941870
3.1409211787 0.0010952569
3.1408974683 0.0010935352
3.1408334168 0.0010934407
3.1408283970 0.0010914838
3.1407953374 0.0010900239
3.1407845862 0.0010881218
3.1408216539 0.0010868059
3.1407441395 0.0010876291
3.1407325738 0.0010857503
3.1407326097 0.0010838166
3.1407617058 0.0010822810
3.1407177893 0.0010812526
3.1407130541 0.0010793475
3.1405784435 0.0010858152
3.1405549324 0.0010841534
3.1405898821 0.0010828072
3.1406489509 0.0010825153
3.1407214566 0.0010830442
3.1407752399 0.0010824827
3.1407319139 0.0010814568
3.1407566791 0.0010798518
3.1406830077 0.0010804834
3.1406022560 0.0010816213
3.1406044018 0.0010797440
3.1406635871 0.0010794947
3.1405687508 0.0010817905
3.1405476023 0.0010801275
3.1405648460 0.0010784015
3.1404960301 0.0010787410
3.1405884352 0.0010808432
3.1406309220 0.0010798238
3.1406404368 0.0010780152
3.1405946551 0.0010771442
3.1405930739 0.0010753057
3.1405502558 0.0010743259
3.1405093997 0.0010732751
3.1404896250 0.0010716339
3.1404735703 0.0010699364
3.1404484625 0.0010684196
3.1404673690 0.0010667808
3.1404468908 0.0010651772
3.1404583889 0.0010634447
3.1404873025 0.0010620495
3.1405115225 0.0010605426
3.1405485305 0.0010594113
3.1405937070 0.0010586026
3.1406424203 0.0010579559
3.1406093601 0.0010567085
3.1406441290 0.0010555216
3.1406014063 0.0010546325
3.1406764954 0.0010555562
3.1405909281 0.0010572754
3.1405309241 0.0010572306
3.1405312902 0.0010554846
3.1405749163 0.0010546470
3.1405388805 0.0010535274
3.1404889474 0.0010529807
3.1405597011 0.0010536314
3.1406311357 0.0010543283
3.1406968755 0.0010546550
3.1406314366 0.0010549646
3.1406351711 0.0010532517
3.1406038003 0.0010520055
3.1405707921 0.0010508149
3.1405017006 0.0010513830
3.1405259211 0.0010499598
3.1405341881 0.0010482948
3.1405556296 0.0010468222
3.1405708428 0.0010452459
3.1405912771 0.0010437641
3.1405724502 0.0010422574
3.1405972021 0.0010408801
3.1405749824 0.0010394509
3.1406014020 0.0010381254
3.1406338652 0.0010369766
3.1406194110 0.0010354249
3.1406386713 0.0010339569
3.1405450608 0.0010365500
3.1405913807 0.0010359421
3.1406244726 0.0010348309
3.1405737774 0.0010344377
3.1405740597 0.0010328049
3.1405871903 0.0010312607
3.1405797852 0.0010296646
3.1406005828 0.0010282572
3.1406084866 0.0010266747
3.1405960097 0.0010251427
3.1406597979 0.0010255254
3.1406880340 0.0010243135
