0 nan
1 nan
1.40976 0.00489835
1.72854 0.00575531
1.98984 0.00790673
2.23183 0.00819784
2.44632 0.00883522
2.63422 0.00987202
2.81587 0.0107694
2.98946 0.0117553
3.15751 0.0129018
3.29737 0.0133579
3.4529 0.0145257
3.59704 0.0147872
3.73189 0.0144603
3.86197 0.0147838
3.98902 0.0161123
4.12102 0.0165957
4.24711 0.0167345
4.35528 0.0173555
4.47138 0.0175648
4.58323 0.0173051
4.69394 0.0173729
4.79118 0.0178271
4.89995 0.0187261
5.00897 0.0179562
5.10055 0.0191715
5.18501 0.0182153
5.27432 0.0176965
5.34998 0.0182732
5.45063 0.0184949
5.53425 0.0193227
5.61953 0.0196724
5.70131 0.0200125
5.80662 0.0197729
5.89208 0.0204337
5.96846 0.0201301
6.0492 0.0198853
6.14378 0.0201695
6.22792 0.0205591
6.31302 0.0210041
6.39301 0.0232368
6.46197 0.0230347
6.54502 0.0242696
6.62185 0.0245784
6.70475 0.025331
6.77401 0.0265585
6.85461 0.0275959
6.91847 0.0276297
6.9926 0.0278564
7.05959 0.0284297
7.13409 0.0283398
7.20453 0.0288169
7.28218 0.0289164
7.34886 0.028469
7.40679 0.0293268
7.46758 0.0302992
7.53458 0.0315592
7.58636 0.0316824
7.65126 0.032544
7.71677 0.0321013
7.78706 0.0316656
7.8429 0.0318425
7.91242 0.0321838
7.98041 0.0329176
8.03717 0.0329264
8.10248 0.0329945
8.17028 0.0334826
8.23255 0.0328031
8.28232 0.0339942
8.35121 0.0342669
8.41992 0.0351363
8.48222 0.0350985
8.53286 0.0349428
8.58805 0.0347996
8.64008 0.0356637
8.6995 0.0356298
8.74935 0.0371126
8.80794 0.0377685
8.86509 0.0386134
8.92261 0.0392483
8.98379 0.0388457
9.04338 0.0392557
9.10179 0.0387126
9.16319 0.0391266
9.21926 0.0397184
9.26467 0.0399325
9.31518 0.0401461
9.35678 0.0392875
9.41582 0.0402079
9.4523 0.0404679
9.49841 0.0401839
9.54635 0.04016
9.59244 0.0391658
9.63878 0.0387318
9.70251 0.03822
9.74488 0.0378048
9.80167 0.038149
9.85344 0.0392012
9.90268 0.0387814
9.94759 0.0396034
