0 nan
1 nan
1.40151 0.0044459
1.72003 0.00657541
1.98582 0.00799997
2.21955 0.00931263
2.44042 0.0100301
2.63961 0.0114866
2.82103 0.0112798
2.99166 0.0121412
3.16422 0.013382
3.31875 0.0137357
3.46498 0.01432
3.61085 0.0152941
3.74129 0.0149571
3.86905 0.0155859
3.99165 0.0154875
4.11708 0.0157085
4.24377 0.0158201
4.37036 0.0172249
4.46948 0.0176737
4.58316 0.0181609
4.69836 0.0188
4.79454 0.0191663
4.89558 0.0197637
4.99568 0.0195309
5.10237 0.0198414
5.20287 0.0208239
5.29395 0.0220316
5.39419 0.0221441
5.49652 0.0220234
5.59186 0.0220381
5.68446 0.0226422
5.76222 0.022256
5.8435 0.0226799
5.9286 0.0234713
6.00841 0.0237063
6.08943 0.0235893
6.17916 0.0242129
6.26058 0.0256072
6.34073 0.0275154
6.41366 0.0286063
6.49156 0.0291625
6.57215 0.0290773
6.66383 0.0295411
6.74384 0.029862
6.81439 0.0310288
6.88593 0.0315927
6.96554 0.0320665
7.03102 0.0316577
7.09706 0.0318361
7.16522 0.0321228
7.23459 0.0328296
7.30229 0.0326828
7.361 0.0326068
7.42837 0.0341785
7.49842 0.0344125
7.56113 0.0346046
7.6266 0.035443
7.68483 0.036876
7.75031 0.0373712
7.81769 0.0367292
7.88634 0.0370929
7.94261 0.0370373
8.01803 0.0379291
8.08805 0.0395225
8.15928 0.0393765
8.22479 0.0393209
8.29032 0.0390004
8.34858 0.0400931
8.41227 0.040881
8.47465 0.0406415
8.53267 0.0403999
8.58693 0.0403596
8.64446 0.039653
8.69677 0.03933
8.75243 0.0393577
8.81027 0.0399233
8.85618 0.0406218
8.90937 0.0412785
8.95587 0.0421111
9.01374 0.04257
9.07093 0.0423722
9.13317 0.0420553
9.19176 0.0419604
9.24273 0.0424655
9.30449 0.0415297
9.36167 0.0418462
9.40859 0.0414489
9.45798 0.041351
9.5092 0.0427071
9.54794 0.041903
9.60145 0.0421142
9.65878 0.0428419
9.70699 0.0412739
9.75964 0.0418506
9.81347 0.0412696
9.86197 0.041977
9.90964 0.0421456
9.96074 0.0409122
10.008 0.0413456
