# best_L1 average_L1
121.395 123.086
120.826 122.904
120.826 122.838
120.826 123.141
120.203 122.722
119.45 122.349
119.45 121.914
117.901 121.047
117.901 120.173
117.901 119.779
115.535 119.072
115.535 118.401
115.535 117.999
115.535 117.011
115.535 116.451
115.339 116.036
115.262 115.589
114.698 115.463
114.583 115.421
114.097 115.456
114.097 115.856
113.983 115.546
113.71 115.865
113.606 116.585
112.7 116.171
112.143 116.511
112.143 115.757
110.873 114.718
110.873 113.607
109.791 112.887
109.622 111.985
109.451 110.712
108.54 110.18
108.54 110.403
107.969 109.739
107.843 109.395
107.843 108.721
107.492 108.413
107.007 108.096
107.007 107.907
105.751 107.553
105.751 107.141
105.751 106.913
105.728 106.304
104.652 106.187
104.652 106.282
104.482 105.769
103.543 105.465
103.543 104.814
102.529 104.441
102.529 104.149
102.001 103.204
102.001 102.833
101.98 102.493
101.937 102.344
101.937 102.078
100.916 102.153
100.434 101.895
100.434 101.513
100.131 100.959
100.131 100.658
100.131 100.36
99.8137 100.224
99.8137 100.306
99.8137 100.705
99.394 100.801
98.2864 100.568
97.8667 99.5825
97.8654 99.5753
97.8654 98.7823
97.0657 98.1527
97.0657 98.2036
96.8511 98.8426
96.9328 99.1351
96.7317 98.4093
95.6584 98.8172
95.6584 98.2038
95.5478 97.9376
95.5478 96.9153
95.1454 97.0224
95.1454 97.3095
95.1454 96.7904
95.1454 95.7686
94.6796 95.6793
94.4753 95.1299
94.1896 95.2188
93.5194 94.9488
93.1825 94.5087
92.7439 94.0258
92.7439 93.5225
92.7439 93.1447
92.7439 92.9173
91.8888 92.7987
90.6924 92.7296
89.8372 92.2573
89.8372 91.5722
89.8372 91.3268
89.8372 91.2173
89.8372 92.2825
89.8372 92.3994
89.373 91.6311
89.373 90.8794
89.373 90.4006
88.8711 90.5908
88.8711 89.8165
88.8711 89.7012
88.5689 89.104
88.5689 89.1263
88.5689 88.9148
88.5689 88.776
87.991 88.6236
87.991 88.554
87.991 88.3975
87.5854 88.2097
87.5129 88.1494
87.5059 88.2967
87.3522 87.6936
87.1211 87.5298
86.8436 87.4023
86.8246 87.2405
86.5471 87.0726
86.54 86.8771
86.54 86.7498
85.2866 86.6083
85.2866 86.4618
85.2866 86.1563
85.2866 85.6455
85.2866 85.4413
85.2866 85.293
85.2866 85.2866
84.6721 85.2842
84.638 85.2078
84.0235 84.9995
83.9016 84.7524
83.9016 84.4526
83.4743 84.1712
83.3524 83.978
83.3524 83.7655
83.3524 83.5029
83.0552 83.3763
82.8938 83.3101
82.5966 83.1701
82.5966 82.9813
82.5759 82.7661
82.2023 82.6848
81.4985 82.6438
81.4985 82.3622
80.9786 82.0242
80.9579 81.6104
80.9579 81.3286
80.9579 81.1167
80.9579 81.0091
80.9579 80.9588
80.9579 80.9579
80.9579 80.9579
79.3582 80.9515
79.3582 80.6959
79.3582 80.1022
79.3582 79.6457
79.3005 79.375
79.3005 79.3814
79.3005 80.0593
79.3005 80.0443
79.3005 80.369
78.7619 79.8651
78.7619 79.48
78.7619 79.0559
78.7619 78.8675
78.4458 78.7597
78.4458 78.7268
78.1486 78.6364
78.1486 78.514
78.1486 78.3934
78.1486 78.7724
78.1486 78.2577
78.14 78.1868
78.0455 78.1475
78.0368 78.1453
77.615 78.5725
77.6063 79.6776
77.5561 80.1257
77.5561 79.6631
77.5561 79.5645
77.4265 78.4278
76.3125 78.703
76.3125 78.7969
76.3125 78.2324
76.3125 77.5089
76.3125 76.7008
76.0819 76.3281
75.1237 76.3062
74.7658 75.9559
74.7658 75.3997
73.6495 75.0371
73.6495 74.727
73.6495 74.1999
73.6495 73.8169
73.6495 73.6495
73.6495 73.6495
73.6495 73.6495
73.6495 73.6495
73.6495 73.6495
73.6495 73.6495
73.6495 73.6495
73.6495 73.6495
73.6495 73.6495
73.5161 73.6499
73.5161 73.8207
73.2749 73.8095
73.2749 73.8854
73.2749 73.8552
73.2749 73.8225
73.2749 73.3529
73.2749 73.3528
73.2749 73.2794
73.2749 73.2749
73.2749 73.2749
73.2749 73.2749
73.2749 73.2749
73.2749 73.2749
73.2749 73.2749
73.2749 73.2749
73.0365 73.2739
73.0365 73.2501
73.0365 73.1551
73.0365 73.0756
73.0365 73.038
73.0365 73.0365
73.0365 73.0365
73.0365 73.0365
73.0365 73.0365
73.0365 73.0365
73.0365 73.0365
73.0365 73.0365
73.0365 73.0365
73.0365 73.0365
73.0365 73.0365
73.0365 73.0365
73.0365 73.0365
73.0365 73.0365
73.0365 73.0365
73.0365 73.0408
72.9903 73.0363
72.9903 73.0304
72.9803 73.0143
72.9803 72.9967
72.9803 72.9852
72.9803 72.9821
72.6584 72.979
72.6584 72.9408
72.6584 72.8105
72.4393 72.8192
72.4393 72.695
72.1162 72.5466
72.1162 72.4339
72.1162 72.2737
71.9089 72.1626
71.9089 72.0948
71.9089 72.0051
71.9089 71.938
71.9089 71.9089
71.9089 71.9089
71.8989 71.9089
71.8989 71.9073
71.8989 71.9025
71.8989 71.8995
71.2859 71.8965
71.2859 71.8204
71.2859 71.5802
71.2859 71.3692
71.2859 71.2859
71.2859 71.2898
71.2859 71.2859
71.1275 71.3859
71.1275 71.2542
71.1275 71.1871
71.1275 71.1477
71.1275 71.1275
71.1275 71.3458
71.1275 72.5852
71.1275 72.3192
71.1275 71.5045
71.1275 71.1346
71.0852 71.1274
71.0852 71.1231
71.0852 71.1037
71.0852 71.0903
71.0852 71.0852
71.0852 71.0852
71.0852 71.0852
71.0852 71.0852
71.0852 71.0852
71.0852 71.0852
70.7463 71.0839
70.7463 71.0174
70.7463 70.8733
70.3946 70.7742
70.3946 70.6953
70.3946 70.5395
70.3946 70.4242
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.4064
70.3946 70.4084
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3946 70.3946
70.3469 70.3944
70.3469 70.3858
70.3469 70.3641
70.1992 70.3488
69.8675 70.3131
69.8675 70.1912
69.8675 70.0117
69.7198 69.907
69.7198 69.8291
69.7198 69.7771
69.7198 69.7334
69.6292 69.7194
69.6292 69.7089
69.6292 69.6698
69.6292 69.6292
69.6292 69.6292
69.6292 69.6292
69.6292 69.6292
69.6292 69.6292
69.6292 69.6292
69.6292 69.6292
69.6292 69.6292
69.6292 69.6292
69.6292 69.6292
69.6292 69.6292
69.6292 69.6292
69.5824 69.629
69.5824 69.6199
69.5824 69.6015
69.4367 69.5867
69.4367 69.5597
69.4367 69.4955
69.4367 69.4538
69.0497 69.8223
69.0497 71.2874
69.0497 71.3588
69.0497 70.0168
69.0497 69.3627
69.0497 69.0497
69.0497 69.0497
69.0497 69.0497
69.0497 69.0497
69.0497 69.0497
69.0497 69.0497
69.0497 69.0497
69.0497 69.0497
69.0497 69.0497
69.0497 69.0497
69.0497 69.0497
69.0497 69.0497
69.0497 69.0497
69.0497 69.0497
69.0497 69.0497
69.0497 69.0497
68.9866 69.0494
68.9866 69.0386
68.9866 69.0043
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
68.9866 68.9866
67.4542 68.7552
67.4542 68.137
67.4542 67.5448
67.4542 67.4548
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4542 67.4542
67.4416 67.4542
67.4416 67.4515
67.4416 67.446
67.4416 67.4416
67.4416 67.4416
67.4416 67.4416
67.4416 67.4416
67.4416 67.4416
67.4416 67.4416
67.4416 67.4416
67.4416 67.4416
67.4416 67.4416
67.1187 67.4403
67.1187 67.3783
67.1187 67.2039
67.1187 67.1277
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.6347
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
67.1187 67.1187
66.4475 67.116
66.4475 66.9611
66.4475 66.5799
66.4475 66.4475
66.4475 66.4475
66.3208 66.447
66.3208 66.4207
66.3208 66.3553
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.3208 66.3208
66.0651 66.3719
66.0651 66.2093
66.0651 66.0907
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.0651 66.0651
66.048 66.0651
66.048 66.0606
66.048 66.0504
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.1906
66.048 67.3127
66.048 66.5141
66.048 66.048
66.048 66.048
66.048 66.6821
66.048 66.0864
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
66.048 66.048
65.7589 66.0468
65.7589 65.9671
65.7589 65.7924
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.8848
65.7589 66.74
65.7589 66.7479
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.7589 65.7589
65.5845 65.7241
65.4645 65.6249
64.9271 65.5315
64.9271 65.2564
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 66.2373
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 65.1046
64.9271 64.9855
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.9271 64.9271
64.8918 64.9144
64.8918 64.8921
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
64.8918 64.8918
