17.1518 nan
16.5678 0.583962
15.7793 0.857568
15.8139 0.607378
16.0814 0.541215
15.9232 0.469356
15.5721 0.529799
15.7613 0.496305
15.3632 0.591621
15.5469 0.560112
15.2828 0.571323
15.2136 0.526111
15.1981 0.484199
15.0992 0.459061
15.2234 0.445038
15.4061 0.454618
15.3717 0.428422
15.35 0.404504
15.3156 0.384169
15.2401 0.372175
15.007 0.42389
14.9682 0.40602
15.0877 0.405947
15.2291 0.413583
15.2815 0.400142
15.2263 0.388382
15.2455 0.374215
15.3045 0.365396
15.2231 0.361852
15.218 0.34962
15.2076 0.338313
15.1664 0.330151
15.3095 0.350504
15.3362 0.341085
15.3693 0.332855
15.3683 0.323478
15.31 0.319979
15.1644 0.343798
15.1903 0.335869
15.2384 0.330882
15.1646 0.331063
15.1502 0.323405
15.118 0.317426
15.0414 0.319445
15.0529 0.312475
15.04 0.305878
15.0349 0.299343
14.9631 0.301711
14.9119 0.299884
14.9592 0.297611
14.9484 0.29192
14.9629 0.286622
14.9466 0.281639
14.9419 0.276413
14.9098 0.273239
14.8678 0.271575
14.8656 0.266777
14.864 0.262142
14.9007 0.260263
14.8867 0.25627
14.8672 0.252791
14.9053 0.251586
14.9126 0.247666
14.9796 0.252805
15.0179 0.251816
15.0446 0.249406
15.0391 0.245717
15.0116 0.243633
14.9987 0.240423
15.004 0.237022
15.0034 0.233661
15.0228 0.231208
14.9971 0.229461
15.0378 0.229967
15.0754 0.229973
15.0978 0.228028
15.1175 0.225912
15.1368 0.223823
15.1421 0.221036
15.1355 0.218357
15.1714 0.218625
15.1389 0.218373
15.1252 0.216161
15.11 0.214117
15.1192 0.211782
15.1378 0.210135
15.115 0.20895
15.0911 0.207951
15.1052 0.206085
15.0996 0.203858
15.0823 0.202348
15.0927 0.200406
15.1082 0.198842
15.0847 0.198112
15.0618 0.197339
15.059 0.195294
15.0584 0.193271
15.0674 0.191499
15.0617 0.189639
15.0441 0.188555
