   BINSIZE: 0.188562
# VELOCITY:     AVE_POFV:        ERROR:
           1           0           0           0
           1     0.08446     0.08446           0
           1   0.0918257   0.0918257           0
           1    0.171866    0.171866           0
           1    0.259272    0.259272           0
           1    0.379579    0.379579           0
           1    0.391364    0.391364           0
           1    0.518545    0.518545           0
           1    0.502831    0.502831           0
           1    0.637869    0.637869           0
           1    0.490064    0.490064           0
           1    0.473369    0.473369           0
           1    0.308868    0.308868           0
           1    0.219007    0.219007           0
           1    0.263201    0.263201           0
           1    0.181196    0.181196           0
           1    0.161554    0.161554           0
           1   0.0324091   0.0324091           0
           1   0.0171866   0.0171866           0
           1   0.0456673   0.0456673           0
           1   0.0240613   0.0240613           0
           1   0.0491046   0.0491046           0
           1           0           0           0
           1           0           0           0
           1           0           0           0
           1           0           0           0
           1           0           0           0
           1           0           0           0
           1           0           0           0
           1           0           0           0
           2 0.000491046 0.000245523 0.000173611
           2  0.00196419   0.0432121   0.0291667
           2    0.124726    0.108276   0.0116319
           2    0.252889    0.212378   0.0286458
           2    0.260746    0.260009 0.000520833
           2    0.345206    0.362392   0.0121528
           2    0.318689    0.355027   0.0256944
           2    0.649654      0.5841   0.0463542
           2    0.469931    0.486381   0.0116319
           2    0.566176    0.602023   0.0253472
           2    0.501358    0.495711  0.00399306
           2    0.494484    0.483926  0.00746528
           2     0.19249    0.250679   0.0411458
           2    0.386453     0.30273   0.0592014
           2     0.21606    0.239631   0.0166667
           2    0.167938    0.174567   0.0046875
           2    0.184633    0.173094  0.00815972
           2    0.102138   0.0672734   0.0246528
           2   0.0132583   0.0152224  0.00138889
           2  0.00294628   0.0243068   0.0151042
           2  0.00196419   0.0130127   0.0078125
           2   0.0491046   0.0491046           0
           2           0           0           0
           2           0           0           0
           2           0           0           0
           2           0           0           0
           2           0           0           0
           2           0           0           0
           2           0           0           0
           2           0           0           0
           3           0 0.000163682 0.000133646
           3           0   0.0288081   0.0227245
           3   0.0491046    0.088552   0.0178741
           3    0.143386     0.18938   0.0267823
           3     0.41297    0.310996   0.0416321
           3    0.350607    0.358464  0.00871367
           3    0.338331    0.349461   0.0177221
           3    0.694831     0.62101   0.0431651
           3     0.15959    0.377451   0.0892788
           3    0.652601    0.618882   0.0217953
           3     0.72724    0.572887   0.0630702
           3    0.519036    0.495629    0.010774
           3    0.182669    0.228009   0.0330916
           3    0.279896    0.295119   0.0399539
           3     0.21606    0.231774     0.01283
           3    0.188071    0.179068  0.00482423
           3    0.194945    0.180378  0.00805986
           3    0.102629   0.0790585   0.0190449
           3     0.04223    0.024225  0.00740861
           3           0   0.0162045   0.0120482
           3           0  0.00867515   0.0062984
           3   0.0491046   0.0491046           0
           3           0           0           0
           3           0           0           0
           3           0           0           0
           3           0           0           0
           3           0           0           0
           3           0           0           0
           3           0           0           0
           3           0           0           0
           4           0 0.000122762 0.000106315
           4           0    0.021606   0.0181488
           4     0.10803   0.0934216   0.0140533
           4    0.176286    0.186107   0.0202858
           4    0.307395    0.310096   0.0312338
           4    0.338822    0.353553  0.00779705
           4     0.39873    0.361778   0.0170425
           4    0.510688     0.59343   0.0402315
           4    0.372704    0.376264    0.066967
           4     0.49743    0.588519    0.030962
           4    0.745899     0.61614   0.0603379
           4    0.414934    0.475456   0.0192492
           4    0.383998    0.267006   0.0419113
           4     0.30052    0.296469   0.0299882
           4    0.135038     0.20759   0.0230487
           4    0.175795     0.17825  0.00368694
           4    0.180214    0.180337    0.006045
           4    0.169411    0.101647   0.0242217
           4   0.0383016   0.0277441   0.0063374
           4           0   0.0121534  0.00969331
           4 0.000491046  0.00662913  0.00504519
           4   0.0230792   0.0425983  0.00563468
           4   0.0255344   0.0063836  0.00552836
           4           0           0           0
           4           0           0           0
           4           0           0           0
           4           0           0           0
           4           0           0           0
           4           0           0           0
           4           0           0           0
           5           0 9.82093e-05  8.7841e-05
           5           0   0.0172848   0.0150247
           5   0.0996824   0.0946737   0.0112983
           5    0.133565    0.175598   0.0187539
           5    0.337349    0.315546   0.0254582
           5    0.456673    0.374177   0.0194727
           5    0.445379    0.378499    0.020237
           5    0.391855    0.553115   0.0483335
           5    0.299538    0.360919   0.0553038
           5    0.737552    0.618326   0.0363906
           5    0.444888     0.58189   0.0571708
           5    0.628048    0.505974   0.0313408
           5    0.289717    0.271549   0.0337743
           5    0.272531    0.291682   0.0243698
           5   0.0898615    0.184044   0.0279913
           5    0.200838    0.182767   0.0050027
           5    0.210659    0.186401  0.00726696
           5    0.162045    0.113726    0.022186
           5   0.0235702   0.0269093   0.0051246
           5   0.0250434   0.0147314   0.0080902
           5   0.0196419  0.00923167   0.0046593
           5   0.0171866   0.0375159  0.00640186
           5   0.0176777  0.00864242   0.0048623
           5           0           0           0
           5           0           0           0
           5           0           0           0
           5           0           0           0
           5           0           0           0
           5           0           0           0
           5           0           0           0
           6           0 8.18411e-05 7.47103e-05
           6           0    0.014404   0.0127938
           6    0.116378   0.0982911  0.00997751
           6    0.234229     0.18537   0.0179949
           6    0.260746    0.306413   0.0227948
           6    0.429175    0.383344   0.0182576
           6     0.39873     0.38187   0.0171428
           6    0.370249    0.522637   0.0489528
           6    0.397257    0.366975   0.0464169
           6    0.580417    0.612007   0.0308691
           6    0.468458    0.562985   0.0506718
           6    0.604478    0.522392   0.0301118
           6    0.427701    0.297574   0.0368319
           6     0.20182    0.276705   0.0244815
           6    0.156153    0.179396    0.023709
           6    0.194945    0.184797   0.0045621
           6    0.232756    0.194127  0.00929584
           6    0.104102    0.112122   0.0185462
           6   0.0240613   0.0264347  0.00429243
           6    0.052542   0.0210332  0.00886261
           6           0  0.00769306  0.00412899
           6   0.0491046   0.0394474  0.00561869
           6           0  0.00720201  0.00425993
           6           0           0           0
           6           0           0           0
           6           0           0           0
           6           0           0           0
           6           0           0           0
           6           0           0           0
           6           0           0           0
           7           0 7.01495e-05 6.49458e-05
           7  0.00491046   0.0130478   0.0110377
           7    0.163518    0.107609   0.0121476
           7    0.216551    0.189824    0.015966
           7    0.189053    0.289647   0.0249536
           7    0.382034    0.383156   0.0156503
           7    0.417389    0.386945   0.0154265
           7    0.416407    0.507461   0.0442494
           7    0.296592    0.356921   0.0408604
           7     0.65211    0.617736   0.0269856
           7    0.503814    0.554532   0.0441324
           7    0.599568    0.533417   0.0277552
           7    0.402658    0.312586   0.0344941
           7    0.249452    0.272811   0.0212915
           7    0.249943    0.189474   0.0223616
           7    0.158117    0.180986  0.00526715
           7    0.195436    0.194314  0.00796974
           7    0.063345    0.105154   0.0171559
           7   0.0770943   0.0336718  0.00764395
           7   0.0162045   0.0203433  0.00762332
           7           0  0.00659405  0.00368249
           7   0.0491046    0.040827  0.00498252
           7           0  0.00617315  0.00377357
           7           0           0           0
           7           0           0           0
           7           0           0           0
           7           0           0           0
           7           0           0           0
           7           0           0           0
           7           0           0           0
           8           0 6.13808e-05 5.74165e-05
           8   0.0122762   0.0129513  0.00965843
           8    0.133565    0.110854   0.0110539
           8    0.203293    0.191508   0.0140587
           8   0.0697286    0.262157   0.0337338
           8    0.452745    0.391855    0.015929
           8    0.435067     0.39296    0.014624
           8    0.556847    0.513635   0.0391464
           8    0.255344    0.344224    0.037674
           8    0.668805     0.62412   0.0243557
           8    0.615281    0.562125   0.0392637
           8    0.465512    0.524929   0.0255508
           8    0.303467    0.311446   0.0302012
           8    0.372704    0.285298   0.0219887
           8    0.271058    0.199672   0.0217679
           8     0.13602    0.175365  0.00699172
           8    0.224408    0.198076  0.00781102
           8   0.0255344   0.0952016   0.0176639
           8  0.00491046   0.0300766  0.00748632
           8   0.0157135   0.0197646  0.00669234
           8 0.000491046  0.00583118  0.00330025
           8   0.0500867   0.0419845  0.00449214
           8 0.000491046  0.00546289  0.00336805
           8  0.00147314 0.000184142 0.000172249
           8  0.00147314 0.000184142 0.000172249
           8   0.0270076  0.00337594  0.00315791
           8           0           0           0
           8           0           0           0
           8           0           0           0
           8           0           0           0
           9           0 5.45607e-05 5.14403e-05
           9           0   0.0115123  0.00869182
           9    0.103611    0.110049  0.00985495
           9    0.247978    0.197783   0.0138261
           9    0.203784    0.255671   0.0306028
           9    0.293646    0.380943   0.0175021
           9    0.394801    0.393164   0.0130006
           9    0.659475    0.529839    0.038003
           9    0.345697    0.344387   0.0334884
           9    0.761122    0.639342   0.0259746
           9    0.376633    0.541515   0.0399459
           9    0.513143    0.523619   0.0227453
           9    0.300029    0.310178   0.0268721
           9    0.215569     0.27755   0.0208659
           9    0.355027    0.216933   0.0252834
           9    0.185124    0.176449   0.0062984
           9    0.224899    0.201056  0.00749018
           9   0.0162045   0.0864242   0.0177486
           9   0.0265165    0.029681  0.00666495
           9   0.0157135   0.0193145  0.00596386
           9   0.0073657  0.00600168  0.00293796
           9   0.0495957   0.0428302  0.00407184
           9 0.000982093  0.00496502   0.0030304
           9 0.000982093 0.000272804 0.000174443
           9  0.00196419 0.000381925 0.000241277
           9  0.00343732  0.00338276  0.00280704
           9           0           0           0
           9           0           0           0
           9           0           0           0
           9           0           0           0
          10           0 4.91046e-05 4.65847e-05
          10           0   0.0103611  0.00789851
          10    0.127181    0.111762  0.00901714
          10    0.171375    0.195142   0.0126932
          10    0.348643    0.264969   0.0289203
          10    0.306413     0.37349    0.017266
          10    0.334894    0.387337   0.0129407
          10    0.610862    0.537941   0.0350558
          10    0.561266    0.366075   0.0364927
          10    0.693849    0.644793   0.0239422
          10    0.375159    0.524879   0.0392627
          10    0.330474    0.504305   0.0274736
          10    0.327528    0.311913   0.0242409
          10    0.159099    0.265705   0.0218846
          10    0.302976    0.225538   0.0241749
          10    0.285298    0.187334   0.0117798
          10    0.184633    0.199414  0.00691886
          10     0.08446   0.0862277   0.0159748
          10   0.0309359   0.0298065  0.00599963
          10   0.0191508   0.0192981   0.0053675
          10           0  0.00540151  0.00270477
          10   0.0491046   0.0434576  0.00371268
          10           0  0.00446852  0.00276773
          10           0 0.000245523 0.000159117
          10           0 0.000343732 0.000220151
          10           0  0.00304449  0.00254663
          10           0           0           0
          10           0           0           0
          10           0           0           0
          10           0           0           0
          11           0 4.46406e-05 4.25631e-05
          11           0  0.00941916  0.00723641
          11   0.0535241    0.106468  0.00962702
          11    0.176777    0.193472   0.0116485
          11    0.329983    0.270879   0.0268883
          11    0.504305    0.385382   0.0193635
          11    0.398239    0.388328   0.0118021
          11     0.53033    0.537249   0.0318757
          11    0.416898    0.370695   0.0334664
          11    0.688447    0.648762   0.0220921
          11    0.353062     0.50926   0.0386758
          11    0.356009    0.490823   0.0280896
          11    0.303467    0.311145   0.0220493
          11    0.243559    0.263692   0.0199875
          11     0.30494    0.232756   0.0230296
          11    0.318198    0.199231   0.0155996
          11    0.206731    0.200079  0.00632176
          11   0.0206239   0.0802638   0.0155962
          11   0.0491046   0.0315609  0.00570495
          11           0   0.0175437  0.00515829
          11           0  0.00491046  0.00250306
          11   0.0491046    0.043971  0.00341047
          11           0  0.00406229  0.00254576
          11           0 0.000223203 0.000146209
          11           0 0.000312484 0.000202343
          11           0  0.00276772  0.00233011
          11           0           0           0
          11           0           0           0
          11           0           0           0
          11           0           0           0
          12           0 4.09205e-05 3.91784e-05
          12           0  0.00863423  0.00667581
          12   0.0599077    0.102588  0.00957478
          12    0.101647     0.18582   0.0129496
          12     0.50234    0.290167   0.0307985
          12    0.360428    0.383303   0.0178612
          12    0.480243    0.395988   0.0130699
          12    0.439978    0.529143   0.0302325
          12    0.397257    0.372909   0.0307507
          12    0.759158    0.657961   0.0220836
          12    0.379088    0.498412   0.0369427
          12    0.301502    0.475046   0.0298524
          12    0.212132    0.302894   0.0217008
          12    0.330474    0.269257   0.0190809
          12    0.324091    0.240367   0.0223328
          12    0.237666    0.202434   0.0146247
          12    0.280387    0.206771  0.00863926
          12   0.0387927   0.0768078   0.0146744
          12   0.0491046   0.0330229  0.00541363
          12           0   0.0160818  0.00493126
          12           0  0.00450126  0.00232768
          12   0.0491046   0.0443988  0.00315298
          12           0  0.00372377  0.00235601
          12           0 0.000204603 0.000135203
          12           0 0.000286444 0.000187149
          12           0  0.00253707  0.00214732
          12           0           0           0
          12           0           0           0
          12           0           0           0
          12           0           0           0
          13  0.00245523 0.000226637 0.000182058
          13  0.00540151  0.00838556  0.00616691
          13   0.0820047    0.101004  0.00896822
          13    0.134056    0.181838   0.0125507
          13    0.326055    0.292928   0.0285528
          13    0.446361    0.388153   0.0171333
          13    0.480734    0.402507   0.0135934
          13    0.477297    0.525155   0.0281688
          13    0.425737    0.376973   0.0286525
          13    0.650145     0.65736   0.0203931
          13    0.401676    0.490971   0.0348424
          13    0.379088    0.467665    0.028454
          13     0.26271    0.299803   0.0202505
          13    0.313288    0.272644   0.0179113
          13    0.344224    0.248356   0.0219975
          13    0.266638    0.207373   0.0143094
          13    0.120306     0.20012   0.0102191
          13   0.0869152   0.0775853   0.0135662
          13   0.0491046   0.0342599  0.00513659
          13           0   0.0148447  0.00470454
          13           0  0.00415501  0.00217423
          13  0.00294628   0.0412101  0.00422565
          13   0.0461584  0.00698797  0.00381642
          13           0 0.000188864 0.000125715
          13           0  0.00026441 0.000174045
          13           0  0.00234191  0.00199099
          13           0           0           0
          13           0           0           0
          13           0           0           0
          13           0           0           0
          14           0 0.000210448 0.000169773
          14  0.00147314  0.00789182  0.00574615
          14    0.100173    0.100945  0.00832783
          14    0.170393    0.181021   0.0116808
          14    0.294628    0.293049   0.0265136
          14    0.379579    0.387541   0.0159204
          14    0.367303    0.399992   0.0128529
          14    0.620683    0.531979   0.0269705
          14    0.449798    0.382174   0.0270739
          14    0.574033    0.651408   0.0197859
          14    0.441942    0.487469   0.0325291
          14    0.343732    0.458813   0.0277645
