#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
        4625  0.00080384    0.101506  0.00202357
        4626   6.336e-05    0.101487  0.00202322
        4627           0    0.101465   0.0020229
        4628  0.00024576    0.101454   0.0020225
        4629   6.336e-05    0.101434  0.00202215
        4630  0.00012544    0.101418  0.00202178
        4631   6.336e-05    0.101399  0.00202144
        4632  0.00139264    0.101437  0.00202136
        4633   6.336e-05    0.101418  0.00202102
        4634           0    0.101396   0.0020207
        4635           0    0.101374  0.00202038
        4636           0    0.101352  0.00202006
        4637           0     0.10133  0.00201975
        4638  0.00113344    0.101357  0.00201949
        4639  0.00018624    0.101344   0.0020191
        4640    0.000304    0.101335  0.00201869
        4641  0.00012544    0.101318  0.00201832
        4642  0.00159744    0.101365  0.00201843
        4643  0.00019136    0.101352  0.00201804
        4644  0.00067584    0.101359  0.00201762
        4645  0.00018624    0.101345  0.00201723
        4646    0.000304    0.101337  0.00201682
        4647   6.336e-05    0.101318  0.00201647
        4648  0.00152256    0.101361  0.00201651
        4649  0.00123136    0.101392  0.00201632
        4650  0.00158976    0.101439  0.00201643
        4651  0.00148736    0.101481  0.00201643
        4652  0.00036096    0.101475  0.00201601
        4653-1.15143e-15    0.101453  0.00201569
        4654  0.00113344     0.10148  0.00201544
        4655   6.336e-05    0.101461   0.0020151
        4656           0    0.101439  0.00201478
        4657  0.00041664    0.101435  0.00201435
        4658           0    0.101413  0.00201404
        4659   6.336e-05    0.101394   0.0020137
        4660  0.00106176    0.101418  0.00201341
        4661-1.15143e-15    0.101396  0.00201309
        4662  0.00139264    0.101434  0.00201302
        4663  0.00159424    0.101481  0.00201313
        4664    0.000432    0.101478   0.0020127
        4665  0.00012544    0.101461  0.00201233
        4666  0.00041664    0.101458   0.0020119
        4667   6.336e-05    0.101439  0.00201156
        4668  0.00047104    0.101437  0.00201113
        4669  0.00139264    0.101475  0.00201106
        4670    0.001344    0.101511  0.00201095
        4671    0.001712    0.101562  0.00201118
        4672           0    0.101541  0.00201087
        4673  0.00036096    0.101534  0.00201045
        4674  0.00018624    0.101521  0.00201006
        4675   6.336e-05    0.101502  0.00200972
        4676  0.00072384    0.101511  0.00200931
        4677           0    0.101489    0.002009
        4678           0    0.101467  0.00200869
        4679           0    0.101446  0.00200838
        4680  0.00388864     0.10159  0.00201314
        4681  0.00018624    0.101576  0.00201276
        4682-1.15143e-15    0.101555  0.00201244
        4683  0.00098496    0.101575  0.00201212
        4684  0.00041664    0.101571  0.00201169
        4685    0.000304    0.101563  0.00201128
        4686  0.00018624    0.101549   0.0020109
        4687   6.336e-05     0.10153  0.00201056
        4688  0.00018624    0.101516  0.00201018
        4689     0.00352    0.101645  0.00201385
        4690           0    0.101623  0.00201354
        4691  0.00047104    0.101621  0.00201311
        4692   6.336e-05    0.101602  0.00201277
        4693-1.15143e-15    0.101581  0.00201246
        4694-1.15143e-15    0.101559  0.00201214
        4695-1.15143e-15    0.101538  0.00201183
        4696  0.00012544    0.101521  0.00201147
        4697-1.15143e-15      0.1015  0.00201116
        4698  0.00158976    0.101546  0.00201126
        4699  0.00159936    0.101592  0.00201137
        4700  0.00018624    0.101578  0.00201098
        4701  0.00041664    0.101575  0.00201056
        4702  0.00159936    0.101621  0.00201067
        4703  0.00072384     0.10163  0.00201026
        4704   6.336e-05    0.101611  0.00200992
        4705           0     0.10159  0.00200961
        4706   6.336e-05    0.101571  0.00200927
        4707           0    0.101549  0.00200896
        4708           0    0.101528  0.00200865
        4709  0.00162496    0.101575  0.00200879
        4710  0.00048896    0.101574  0.00200836
        4711  0.00150784    0.101617  0.00200838
        4712           0    0.101595  0.00200807
        4713           0    0.101574  0.00200776
        4714           0    0.101552  0.00200745
        4715  0.00012544    0.101536  0.00200709
        4716           0    0.101514  0.00200678
        4717           0    0.101493  0.00200647
        4718    0.000304    0.101484  0.00200606
        4719  0.00036096    0.101478  0.00200565
        4720   6.336e-05    0.101459  0.00200531
        4721  0.00041664    0.101455  0.00200489
        4722   6.336e-05    0.101437  0.00200455
        4723           0    0.101415  0.00200424
        4724           0    0.101394  0.00200394
        4725  0.00036096    0.101387  0.00200352
        4726           0    0.101366  0.00200321
        4727           0    0.101344   0.0020029
        4728           0    0.101323  0.00200259
        4729           0    0.101302  0.00200229
        4730    0.001024    0.101324  0.00200198
        4731  0.00012544    0.101307  0.00200162
        4732  0.00131776    0.101342  0.00200149
        4733  0.00018624    0.101328  0.00200112
        4734-1.15143e-15    0.101307  0.00200081
        4735  0.00090304    0.101323  0.00200046
        4736  0.00135936    0.101359  0.00200036
        4737  0.00158976    0.101405  0.00200046
        4738      0.0012    0.101434  0.00200025
        4739   6.336e-05    0.101416  0.00199992
        4740-1.15143e-15    0.101394  0.00199961
        4741-1.15143e-15    0.101373   0.0019993
        4742  0.00036096    0.101367  0.00199889
        4743  0.00129024      0.1014  0.00199874
        4744    0.001536    0.101443  0.00199879
        4745  0.00012544    0.101427  0.00199843
        4746  0.00103104    0.101449  0.00199813
        4747  0.00077056     0.10146  0.00199774
        4748  0.00072384    0.101469  0.00199734
        4749  0.00141056    0.101507  0.00199728
        4750   6.336e-05    0.101489  0.00199695
        4751  0.00012544    0.101473   0.0019966
        4752  0.00139264     0.10151  0.00199652
        4753  0.00167936    0.101559  0.00199671
        4754  0.00126144    0.101591  0.00199654
        4755           0     0.10157  0.00199624
        4756  0.00012544    0.101553  0.00199588
        4757  0.00077056    0.101565  0.00199549
        4758  0.00094464    0.101583  0.00199516
        4759   6.336e-05    0.101564  0.00199483
        4760  0.00136896      0.1016  0.00199474
        4761  0.00018624    0.101587  0.00199436
        4762  0.00018624    0.101573  0.00199399
        4763           0    0.101552  0.00199369
        4764           0    0.101531  0.00199338
        4765  0.00012544    0.101515  0.00199303
        4766  0.00067264    0.101522  0.00199262
        4767  0.00106176    0.101545  0.00199234
        4768  0.00148224    0.101586  0.00199234
        4769-1.15143e-15    0.101564  0.00199204
        4770      0.0012    0.101593  0.00199183
        4771   6.336e-05    0.101575   0.0019915
        4772-1.15143e-15    0.101554   0.0019912
        4773  0.00024576    0.101543  0.00199081
        4774  0.00018624    0.101529  0.00199044
        4775  0.00159424    0.101575  0.00199054
        4776  0.00052416    0.101575  0.00199013
        4777  0.00156416     0.10162   0.0019902
        4778  0.00012544    0.101603  0.00198985
        4779   6.336e-05    0.101585  0.00198952
        4780  0.00195264    0.101645  0.00199002
        4781  0.00151744    0.101688  0.00199005
        4782  0.00012544    0.101672   0.0019897
        4783-1.15143e-15     0.10165   0.0019894
        4784-1.15143e-15    0.101629   0.0019891
        4785  0.00113344    0.101655  0.00198885
        4786  0.00154816    0.101699  0.00198891
        4787  0.00018624    0.101685  0.00198854
        4788  0.00155904    0.101729  0.00198861
        4789    0.000304     0.10172  0.00198821
        4790  0.00116736    0.101748  0.00198799
        4791  0.00131776    0.101782  0.00198786
        4792  0.00024576    0.101771  0.00198748
        4793    0.001536    0.101814  0.00198752
        4794  0.00012544    0.101798  0.00198717
        4795  0.00154304    0.101841  0.00198723
        4796  0.00150784    0.101882  0.00198725
        4797  0.00018624    0.101869  0.00198688
        4798   6.336e-05     0.10185  0.00198655
        4799   6.336e-05    0.101832  0.00198623
        4800  0.00561344    0.102044  0.00199717
        4801  0.00129216    0.102077  0.00199702
        4802  0.00124416    0.102108  0.00199683
        4803  0.00159936    0.102153  0.00199693
        4804  0.00061696    0.102157  0.00199652
        4805   6.336e-05    0.102139  0.00199619
        4806   6.336e-05     0.10212  0.00199586
        4807   6.336e-05    0.102102  0.00199554
        4808  0.00154816    0.102145  0.00199559
        4809  0.00067584    0.102152  0.00199518
        4810  0.00024576    0.102141   0.0019948
        4811  0.00012544    0.102124  0.00199445
        4812  0.00109824    0.102149  0.00199418
        4813    0.000816    0.102162  0.00199381
        4814  0.00018624    0.102148  0.00199344
        4815-1.15143e-15    0.102127  0.00199314
        4816  0.00052416    0.102127  0.00199273
        4817  0.00012544    0.102111  0.00199238
        4818  0.00018624    0.102098  0.00199201
        4819  0.00180736    0.102152  0.00199232
        4820   6.336e-05    0.102133    0.001992
        4821  0.00036096    0.102127  0.00199159
        4822  0.00047104    0.102125  0.00199118
        4823           0    0.102104  0.00199088
        4824           0    0.102083  0.00199058
        4825           0    0.102062  0.00199028
        4826           0    0.102041  0.00198998
        4827   6.336e-05    0.102022  0.00198965
        4828  0.00012544    0.102006  0.00198931
        4829     0.00184    0.102061  0.00198966
        4830  0.00024576     0.10205  0.00198927
        4831   6.336e-05    0.102032  0.00198895
        4832  0.00012544    0.102016   0.0019886
        4833  0.00012544       0.102  0.00198825
        4834    0.000704    0.102008  0.00198786
        4835      0.0016    0.102053  0.00198796
        4836  0.00036096    0.102047  0.00198756
        4837   6.336e-05    0.102029  0.00198723
        4838   6.336e-05     0.10201  0.00198691
        4839           0    0.101989  0.00198661
        4840           0    0.101968  0.00198631
        4841    0.001328    0.102002  0.00198619
        4842  0.00012544    0.101986  0.00198584
        4843    0.001024    0.102007  0.00198554
        4844  0.00161536    0.102053  0.00198566
        4845           0    0.102032  0.00198536
        4846           0    0.102011  0.00198506
        4847           0     0.10199  0.00198476
        4848           0    0.101969  0.00198447
        4849    0.000576    0.101971  0.00198406
        4850  0.00097984    0.101991  0.00198374
        4851  0.00113344    0.102016   0.0019835
        4852  0.00018624    0.102003  0.00198314
        4853           0    0.101982  0.00198284
        4854  0.00150784    0.102023  0.00198286
        4855    0.001456    0.102062  0.00198283
        4856           0    0.102041  0.00198254
        4857  0.00036096    0.102035  0.00198214
        4858    0.000304    0.102026  0.00198175
        4859  0.00072384    0.102035  0.00198136
        4860  0.00116736    0.102062  0.00198114
        4861           0    0.102041  0.00198084
        4862    0.000304    0.102033  0.00198045
        4863  0.00041664    0.102029  0.00198005
        4864    0.000816    0.102041  0.00197968
        4865           0    0.102021  0.00197938
        4866           0       0.102  0.00197909
        4867   6.336e-05    0.101981  0.00197877
        4868   6.336e-05    0.101963  0.00197844
        4869    0.000816    0.101975  0.00197808
        4870           0    0.101954  0.00197778
        4871           0    0.101934  0.00197749
        4872  0.00012544    0.101918  0.00197714
        4873  0.00131776    0.101951  0.00197702
        4874           0     0.10193  0.00197672
        4875  0.00157376    0.101974   0.0019768
        4876  0.00139264     0.10201  0.00197672
        4877  0.00123136    0.102039  0.00197654
        4878    0.000304    0.102031  0.00197615
        4879    0.000944    0.102049  0.00197583
        4880   6.336e-05    0.102031  0.00197551
        4881           0     0.10201  0.00197521
        4882  0.00012544    0.101994  0.00197487
        4883  0.00041664     0.10199  0.00197447
        4884  0.00018624    0.101977  0.00197411
        4885  0.00093184    0.101994  0.00197378
        4886   6.336e-05    0.101976  0.00197346
        4887           0    0.101955  0.00197317
        4888  0.00152256    0.101996   0.0019732
        4889   6.336e-05    0.101978  0.00197288
        4890  0.00018624    0.101965  0.00197252
        4891           0    0.101944  0.00197223
        4892    0.000576    0.101947  0.00197183
        4893  0.00112896    0.101972  0.00197159
        4894  0.00171776    0.102021   0.0019718
        4895    0.000304    0.102013  0.00197142
        4896  0.00012544    0.101997  0.00197108
        4897           0    0.101976  0.00197079
        4898  0.00052416    0.101977  0.00197038
        4899  0.00077056    0.101988  0.00197001
        4900  0.00106176     0.10201  0.00196974
        4901    0.000304    0.102002  0.00196935
        4902  0.00018624    0.101989    0.001969
        4903  0.00036096    0.101982   0.0019686
        4904   6.336e-05    0.101964  0.00196829
        4905           0    0.101943    0.001968
        4906  0.00036096    0.101937   0.0019676
        4907   6.336e-05    0.101919  0.00196729
        4908  0.00147456    0.101959  0.00196728
        4909-1.15143e-15    0.101938  0.00196699
        4910-1.15143e-15    0.101917   0.0019667
        4911  0.00154816    0.101959  0.00196675
        4912   6.336e-05    0.101941  0.00196643
        4913    0.000304    0.101933  0.00196605
        4914  0.00018624     0.10192   0.0019657
        4915           0    0.101899  0.00196541
        4916   6.336e-05    0.101881  0.00196509
        4917           0     0.10186   0.0019648
        4918           0    0.101839  0.00196451
        4919   6.336e-05    0.101821  0.00196419
        4920    0.000304    0.101813  0.00196381
        4921           0    0.101792  0.00196352
        4922  0.00036096    0.101786  0.00196313
        4923  0.00024576    0.101775  0.00196276
        4924           0    0.101755  0.00196247
        4925    0.000304    0.101746  0.00196209
        4926  0.00012544    0.101731  0.00196175
        4927  0.00012544    0.101715  0.00196142
        4928  0.00136896     0.10175  0.00196133
        4929  0.00256256    0.101834   0.0019627
        4930           0    0.101813  0.00196241
        4931           0    0.101792  0.00196212
        4932  0.00086016    0.101806  0.00196178
        4933  0.00036096      0.1018  0.00196139
        4934  0.00198144     0.10186   0.0019619
        4935  0.00067584    0.101867  0.00196151
        4936  0.00012544    0.101851  0.00196118
        4937  0.00018624    0.101838  0.00196082
        4938-1.15143e-15    0.101818  0.00196054
        4939  0.00062656    0.101822  0.00196014
        4940  0.00047104    0.101821  0.00195975
        4941    0.000304    0.101813  0.00195937
        4942  0.00024576    0.101802    0.001959
        4943    0.001344    0.101836   0.0019589
        4944  0.00036096     0.10183  0.00195851
        4945    0.001456    0.101868  0.00195849
        4946  0.00024576    0.101857  0.00195812
        4947  0.00024576    0.101847  0.00195775
        4948           0    0.101826  0.00195747
        4949           0    0.101806  0.00195718
        4950           0    0.101785  0.00195689
        4951  0.00047104    0.101783   0.0019565
        4952  0.00018624     0.10177  0.00195615
        4953  0.00012544    0.101755  0.00195581
        4954  0.00156864    0.101798  0.00195589
        4955  0.00154304    0.101839  0.00195594
        4956  0.00018624    0.101826  0.00195558
        4957  0.00018624    0.101813  0.00195523
        4958           0    0.101793  0.00195495
        4959           0    0.101772  0.00195466
        4960   6.336e-05    0.101754  0.00195435
        4961  0.00012544    0.101739  0.00195402
        4962  0.00024576    0.101728  0.00195365
        4963  0.00159424    0.101772  0.00195375
        4964           0    0.101752  0.00195346
        4965  0.00012544    0.101736  0.00195313
        4966  0.00036096     0.10173  0.00195274
        4967    0.001456    0.101768  0.00195272
        4968  0.00131776    0.101801   0.0019526
        4969  0.00098496     0.10182   0.0019523
        4970  0.00012544    0.101805  0.00195197
        4971           0    0.101784  0.00195169
        4972  0.00052416    0.101785  0.00195129
        4973  0.00024576    0.101774  0.00195093
        4974           0    0.101754  0.00195065
        4975  0.00012544    0.101738  0.00195031
        4976           0    0.101718  0.00195003
        4977  0.00024576    0.101707  0.00194967
        4978           0    0.101687  0.00194938
        4979    0.000304    0.101679  0.00194901
        4980  0.00129024     0.10171  0.00194887
        4981  0.00129536    0.101742  0.00194873
        4982   6.336e-05    0.101724  0.00194842
        4983   6.336e-05    0.101706  0.00194812
        4984  0.00090304    0.101722  0.00194779
        4985  0.00072384     0.10173  0.00194742
        4986  0.00036096    0.101724  0.00194704
        4987           0    0.101704  0.00194675
        4988  0.00126144    0.101734   0.0019466
        4989  0.00171776    0.101783  0.00194681
        4990  0.00012544    0.101767  0.00194648
        4991  0.00012544    0.101752  0.00194615
        4992  0.00106176    0.101774  0.00194589
        4993   6.336e-05    0.101756  0.00194558
        4994  0.00116736    0.101783  0.00194537
        4995  0.00012544    0.101767  0.00194504
        4996  0.00072384    0.101776  0.00194467
        4997  0.00086016     0.10179  0.00194433
        4998           0     0.10177  0.00194405
        4999           0    0.101749  0.00194377
        5000           0    0.101729  0.00194348
        5001  0.00012544    0.101714  0.00194316
        5002  0.00018624    0.101701  0.00194281
        5003           0     0.10168  0.00194253
        5004    0.001024    0.101701  0.00194225
        5005           0    0.101681  0.00194197
        5006           0     0.10166  0.00194169
        5007           0     0.10164   0.0019414
        5008  0.00012544    0.101625  0.00194108
        5009  0.00086016    0.101639  0.00194074
        5010  0.00072384    0.101647  0.00194037
        5011  0.00086016    0.101661  0.00194003
        5012    0.000304    0.101653  0.00193967
        5013  0.00116736     0.10168  0.00193946
        5014   6.336e-05    0.101662  0.00193915
        5015           0    0.101642  0.00193887
        5016  0.00024576    0.101631  0.00193851
        5017  0.00086016    0.101645  0.00193818
        5018   6.336e-05    0.101627  0.00193787
        5019           0    0.101607  0.00193759
        5020           0    0.101587  0.00193731
        5021    0.001536    0.101628  0.00193736
        5022-1.15143e-15    0.101608  0.00193708
        5023  0.00012544    0.101592  0.00193675
        5024-1.15143e-15    0.101572  0.00193647
        5025  0.00275456    0.101662  0.00193815
        5026  0.00012544    0.101646  0.00193782
        5027           0    0.101626  0.00193754
        5028  0.00154816    0.101667   0.0019376
        5029-1.15143e-15    0.101647  0.00193732
        5030  0.00136896    0.101681  0.00193724
        5031    0.000304    0.101673  0.00193687
        5032  0.00052416    0.101674  0.00193648
        5033           0    0.101654  0.00193621
        5034           0    0.101634  0.00193593
        5035  0.00131776    0.101666  0.00193581
        5036  0.00018624    0.101653  0.00193547
        5037  0.00156864    0.101695  0.00193554
        5038           0    0.101675  0.00193526
        5039   6.336e-05    0.101657  0.00193496
        5040           0    0.101637  0.00193468
        5041  0.00024576    0.101627  0.00193432
        5042           0    0.101606  0.00193404
        5043           0    0.101586  0.00193377
        5044    0.000304    0.101578   0.0019334
        5045  0.00018624    0.101565  0.00193306
        5046   6.336e-05    0.101548  0.00193276
        5047  0.00047104    0.101546  0.00193237
        5048           0    0.101526  0.00193209
        5049    0.001792    0.101577  0.00193238
        5050-1.15143e-15    0.101557   0.0019321
        5051  0.00120064    0.101584  0.00193192
        5052  0.00024576    0.101574  0.00193156
        5053  0.00159936    0.101617  0.00193166
        5054  0.00109824    0.101641  0.00193142
        5055  0.00106176    0.101663  0.00193116
        5056  0.00048896    0.101662  0.00193078
        5057  0.00047104     0.10166   0.0019304
        5058  0.00036096    0.101654  0.00193003
        5059      0.0012    0.101682  0.00192984
        5060  0.00047104     0.10168  0.00192946
        5061  0.00052416    0.101681  0.00192908
        5062    0.000576    0.101684   0.0019287
        5063           0    0.101664  0.00192842
        5064           0    0.101644  0.00192815
        5065   6.336e-05    0.101626  0.00192785
        5066           0    0.101606  0.00192757
        5067   6.336e-05    0.101588  0.00192727
        5068    0.000816      0.1016  0.00192693
        5069   6.336e-05    0.101583  0.00192663
        5070    0.001024    0.101603  0.00192635
        5071  0.00067264     0.10161  0.00192599
        5072  0.00018624    0.101597  0.00192565
        5073  0.00113344    0.101622  0.00192543
        5074  0.00094464    0.101639  0.00192512
        5075  0.00037376    0.101634  0.00192475
        5076  0.00093184     0.10165  0.00192444
        5077  0.00111296    0.101674  0.00192421
        5078           0    0.101654  0.00192394
        5079   6.336e-05    0.101637  0.00192364
        5080  0.00024576    0.101626  0.00192329
        5081  0.00311296    0.101729  0.00192564
        5082  0.00446144    0.101884  0.00193153
        5083  0.00149184    0.101923  0.00193154
        5084    0.000304    0.101915  0.00193118
        5085  0.00077056    0.101925  0.00193083
        5086  0.00012544     0.10191  0.00193051
        5087  0.00012544    0.101895  0.00193018
        5088           0    0.101875  0.00192991
        5089  0.00175296    0.101924  0.00193015
        5090  0.00041664     0.10192  0.00192977
        5091-1.15143e-15      0.1019   0.0019295
        5092  0.00157696    0.101942  0.00192957
        5093  0.00141504    0.101978  0.00192952
        5094   6.336e-05     0.10196  0.00192922
        5095  0.00086016    0.101974  0.00192889
        5096  0.00024576    0.101964  0.00192854
        5097           0    0.101944  0.00192827
        5098           0    0.101924  0.00192799
        5099  0.00012544    0.101908  0.00192768
        5100    0.001072    0.101931  0.00192742
        5101  0.00018624    0.101918  0.00192709
        5102   6.336e-05      0.1019  0.00192679
        5103  0.00024576     0.10189  0.00192644
        5104   6.336e-05    0.101873  0.00192614
        5105  0.00024576    0.101862  0.00192579
        5106  0.00041664    0.101859  0.00192542
        5107  0.00041664    0.101855  0.00192504
        5108  0.00067584    0.101861  0.00192468
        5109           0    0.101842   0.0019244
        5110           0    0.101822  0.00192413
        5111  0.00041664    0.101818  0.00192376
        5112   6.336e-05    0.101801  0.00192346
        5113           0    0.101781  0.00192319
        5114    0.000432    0.101778  0.00192281
        5115  0.00041664    0.101774  0.00192244
        5116  0.00024576    0.101764  0.00192209
        5117  0.00012544    0.101749  0.00192178
        5118   6.336e-05    0.101731  0.00192148
        5119           0    0.101711  0.00192121
        5120  0.00094464    0.101728  0.00192091
        5121   6.336e-05    0.101711  0.00192061
        5122   6.336e-05    0.101694  0.00192031
        5123  0.00036096    0.101688  0.00191995
        5124-1.15143e-15    0.101668  0.00191968
        5125  0.00072384    0.101677  0.00191932
        5126  0.00041664    0.101673  0.00191895
        5127  0.00024576    0.101663   0.0019186
        5128  0.00131776    0.101694  0.00191849
        5129  0.00154304    0.101735  0.00191854
        5130           0    0.101715  0.00191827
        5131           0    0.101695  0.00191799
        5132    0.000304    0.101687  0.00191764
        5133           0    0.101667  0.00191737
        5134  0.00149184    0.101705  0.00191738
        5135  0.00149184    0.101744  0.00191738
        5136  0.00129024    0.101774  0.00191725
        5137           0    0.101754  0.00191698
        5138   6.336e-05    0.101737  0.00191669
        5139   6.336e-05     0.10172  0.00191639
        5140  0.00036096    0.101714  0.00191603
        5141  0.00018624    0.101701   0.0019157
        5142    0.001024    0.101722  0.00191543
        5143    0.001456    0.101758  0.00191541
        5144  0.00012544    0.101743   0.0019151
        5145  0.00012544    0.101729  0.00191478
        5146  0.00154624    0.101769  0.00191483
        5147   6.336e-05    0.101752  0.00191454
        5148-1.15143e-15    0.101732  0.00191427
        5149  0.00159744    0.101774  0.00191437
        5150           0    0.101754   0.0019141
        5151    0.000304    0.101746  0.00191374
        5152  0.00024576    0.101736   0.0019134
        5153           0    0.101716  0.00191313
        5154  0.00129024    0.101747    0.001913
        5155   6.336e-05    0.101729   0.0019127
        5156           0     0.10171  0.00191243
        5157           0     0.10169  0.00191217
        5158   6.336e-05    0.101673  0.00191187
        5159           0    0.101653   0.0019116
        5160  0.00094464     0.10167  0.00191131
        5161  0.00012544    0.101655    0.001911
        5162           0    0.101635  0.00191073
        5163  0.00129024    0.101666   0.0019106
        5164  0.00157696    0.101707  0.00191068
        5165   6.336e-05     0.10169  0.00191038
        5166  0.00012544    0.101675  0.00191007
        5167  0.00149184    0.101713  0.00191008
        5168  0.00203776    0.101772  0.00191063
        5169  0.00085504    0.101786   0.0019103
        5170  0.00077056    0.101796  0.00190996
        5171  0.00024576    0.101786  0.00190962
        5172  0.00012544    0.101771  0.00190931
        5173           0    0.101751  0.00190904
        5174           0    0.101731  0.00190877
        5175  0.00047104     0.10173   0.0019084
        5176    0.001152    0.101755   0.0019082
        5177           0    0.101735  0.00190793
        5178           0    0.101716  0.00190766
        5179           0    0.101696   0.0019074
        5180    0.001024    0.101716  0.00190713
        5181-1.15143e-15    0.101696  0.00190686
        5182  0.00050176    0.101696   0.0019065
        5183   6.336e-05    0.101679  0.00190621
        5184   6.336e-05    0.101662  0.00190592
        5185           0    0.101642  0.00190565
        5186   6.336e-05    0.101625  0.00190536
        5187   6.336e-05    0.101608  0.00190507
        5188           0    0.101588   0.0019048
        5189           0    0.101569  0.00190454
        5190   6.336e-05    0.101551  0.00190425
        5191           0    0.101532  0.00190398
        5192           0    0.101512  0.00190371
        5193   6.336e-05    0.101495  0.00190342
        5194  0.00052416    0.101496  0.00190306
        5195  0.00106176    0.101517  0.00190281
        5196  0.00024576    0.101507  0.00190247
        5197  0.00024576    0.101497  0.00190213
        5198  0.00041664    0.101494  0.00190177
        5199  0.00012544    0.101479  0.00190146
        5200  0.00018624    0.101466  0.00190113
        5201  0.00036096    0.101461  0.00190078
        5202           0    0.101441  0.00190051
        5203  0.00018624    0.101429  0.00190019
        5204           0     0.10141  0.00189992
        5205    0.001216    0.101437  0.00189975
        5206-1.15143e-15    0.101417  0.00189949
        5207  0.00159936    0.101459  0.00189958
        5208    0.001536    0.101499  0.00189963
        5209    0.001456    0.101535  0.00189961
        5210  0.00152256    0.101574  0.00189965
        5211           0    0.101555  0.00189939
        5212  0.00126144    0.101584  0.00189924
        5213           0    0.101564  0.00189898
        5214           0    0.101545  0.00189871
        5215  0.00149184    0.101582  0.00189872
        5216  0.00090304    0.101597  0.00189842
        5217  0.00018624    0.101585   0.0018981
        5218    0.001712    0.101631  0.00189829
        5219   6.336e-05    0.101614  0.00189801
        5220  0.00018624    0.101602  0.00189768
        5221   6.336e-05    0.101585   0.0018974
        5222  0.00012544     0.10157  0.00189709
        5223   6.336e-05    0.101553   0.0018968
        5224  0.00103104    0.101573  0.00189654
        5225    0.000576    0.101576  0.00189618
        5226   6.336e-05    0.101559   0.0018959
        5227           0    0.101539  0.00189563
        5228    0.000816    0.101551  0.00189531
        5229    0.000576    0.101554  0.00189495
        5230    0.000576    0.101556  0.00189459
        5231  0.00067584    0.101563  0.00189423
        5232  0.00041664    0.101559  0.00189388
        5233  0.00012544    0.101545  0.00189357
        5234   6.336e-05    0.101528  0.00189328
        5235  0.00012544    0.101513  0.00189298
        5236           0    0.101494  0.00189272
        5237           0    0.101474  0.00189246
        5238  0.00156864    0.101515  0.00189253
        5239  0.00086016    0.101528  0.00189221
        5240  0.00012544    0.101514  0.00189191
        5241           0    0.101494  0.00189165
        5242           0    0.101475  0.00189139
        5243           0    0.101456  0.00189112
        5244  0.00077056    0.101466  0.00189079
        5245-1.15143e-15    0.101446  0.00189053
        5246  0.00062656    0.101451  0.00189017
        5247    0.001152    0.101476  0.00188997
        5248   6.336e-05    0.101459  0.00188969
        5249  0.00116736    0.101484   0.0018895
        5250  0.00152256    0.101522  0.00188953
        5251   6.336e-05    0.101505  0.00188925
        5252    0.000576    0.101508  0.00188889
        5253  0.00018624    0.101496  0.00188857
        5254           0    0.101477  0.00188831
        5255  0.00157696    0.101517  0.00188839
        5256   6.336e-05      0.1015  0.00188811
        5257  0.00123136    0.101528  0.00188795
        5258      0.0016    0.101569  0.00188804
        5259  0.00024576    0.101559  0.00188771
        5260  0.00047104    0.101558  0.00188735
        5261-1.15143e-15    0.101539  0.00188709
        5262-1.15143e-15    0.101519  0.00188683
        5263  0.00018624    0.101507  0.00188651
        5264  0.00086016    0.101521   0.0018862
        5265  0.00037376    0.101516  0.00188585
        5266-1.15143e-15    0.101496  0.00188559
        5267    0.000944    0.101513  0.00188531
        5268  0.00150784    0.101551  0.00188533
        5269   6.336e-05    0.101534  0.00188505
        5270    0.000576    0.101537  0.00188469
        5271  0.00159424    0.101578  0.00188479
        5272    0.000304     0.10157  0.00188445
        5273  0.00062656    0.101575  0.00188409
        5274   6.336e-05    0.101558  0.00188381
        5275  0.00106176    0.101579  0.00188357
        5276  0.00018624    0.101567  0.00188325
        5277  0.00041664    0.101563   0.0018829
        5278    0.000576    0.101566  0.00188255
        5279  0.00126144    0.101594  0.00188241
        5280  0.00036096    0.101589  0.00188206
        5281  0.00012544    0.101574  0.00188176
        5282   6.336e-05    0.101557  0.00188148
        5283  0.00018624    0.101545  0.00188116
        5284  0.00106176    0.101566  0.00188092
        5285    0.000576    0.101569  0.00188057
        5286   6.336e-05    0.101552  0.00188029
        5287-1.15143e-15    0.101533  0.00188003
        5288-1.15143e-15    0.101513  0.00187977
        5289  0.00072384    0.101522  0.00187943
        5290   6.336e-05    0.101505  0.00187915
        5291   6.336e-05    0.101488  0.00187887
        5292  0.00180736    0.101537  0.00187916
        5293   6.336e-05     0.10152  0.00187888
        5294  0.00012544    0.101506  0.00187858
        5295    0.000304    0.101498  0.00187824
        5296  0.00182464    0.101548  0.00187854
        5297  0.00077056    0.101558  0.00187822
        5298  0.00152256    0.101596  0.00187825
        5299-1.15143e-15    0.101577    0.001878
        5300    0.000304    0.101569  0.00187766
        5301  0.00157696     0.10161  0.00187774
        5302  0.00047104    0.101608  0.00187738
        5303  0.00018624    0.101596  0.00187707
        5304-1.15143e-15    0.101577  0.00187681
        5305   6.336e-05     0.10156  0.00187653
        5306-1.15143e-15    0.101541  0.00187628
        5307-1.15143e-15    0.101522  0.00187602
        5308-1.15143e-15    0.101503  0.00187576
        5309-1.15143e-15    0.101484  0.00187551
        5310-1.15143e-15    0.101465  0.00187525
