#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
          81     -0.9936   -0.983635  0.00277923
          82     -0.9992   -0.983824  0.00275181
          83          -1   -0.984019  0.00272555
          84     -0.9928   -0.984124   0.0026951
          85     -0.9992   -0.984301  0.00266923
          86     -0.9688   -0.984121  0.00264427
          87     -0.9744   -0.984009  0.00261623
          88     -0.9816   -0.983982  0.00258665
          89     -0.9104   -0.983155  0.00268646
          90      -0.996   -0.983298   0.0026604
          91      -0.996   -0.983437  0.00263483
          92     -0.9944   -0.983557  0.00260888
          93     -0.9992   -0.983725  0.00258624
          94     -0.9864   -0.983753  0.00255889
          95          -1   -0.983924  0.00253766
          96          -1   -0.984092  0.00251675
          97      -0.996   -0.984214  0.00249379
          98          -1   -0.984376  0.00247354
          99     -0.9992   -0.984525  0.00245309
         100     -0.9504   -0.984184  0.00245218
         101     -0.9824   -0.984166  0.00242796
         102     -0.9472   -0.983804  0.00243105
         103     -0.9192   -0.983177  0.00248705
         104       -0.92   -0.982569  0.00253624
         105       -0.92   -0.981973  0.00258114
         106     -0.9192   -0.981381  0.00262384
         107     -0.9328   -0.980927  0.00263831
         108          -1   -0.981104  0.00261979
         109     -0.9872    -0.98116  0.00259635
         110     -0.9984   -0.981316  0.00257747
         111     -0.9576   -0.981103  0.00256309
         112     -0.9192    -0.98055  0.00259912
         113     -0.9192   -0.980007  0.00263221
         114     -0.9776   -0.979986  0.00260921
         115     -0.9976   -0.980139  0.00259101
         116     -0.9992   -0.980303  0.00257388
         117          -1   -0.980472  0.00255738
         118     -0.9992   -0.980631  0.00254062
         119     -0.9976   -0.980773  0.00252327
         120     -0.9984    -0.98092  0.00250652
         121     -0.9728   -0.980853   0.0024867
         122     -0.9936   -0.980957  0.00246851
         123     -0.9992   -0.981106   0.0024529
         124      -0.996   -0.981226  0.00243605
         125          -1   -0.981376  0.00242119
         126     -0.9992   -0.981517   0.0024061
         127     -0.9968   -0.981638  0.00239016
         128     -0.9952   -0.981744  0.00237384
         129     -0.9952   -0.981848  0.00235773
         130     -0.9984   -0.981975  0.00234303
         131     -0.9824   -0.981979  0.00232514
         132          -1   -0.982115  0.00231153
         133     -0.9992   -0.982244  0.00229772
         134     -0.9992    -0.98237  0.00228405
         135     -0.9832   -0.982376  0.00226714
         136     -0.9824   -0.982376  0.00225047
         137          -1   -0.982505  0.00223772
         138     -0.9832    -0.98251  0.00222151
         139     -0.9984   -0.982624  0.00220847
         140     -0.9992   -0.982743  0.00219586
         141     -0.9856   -0.982763  0.00218038
         142     -0.9984   -0.982873  0.00216781
         143     -0.9912   -0.982931  0.00215343
         144          -1    -0.98305  0.00214174
         145     -0.9256   -0.982654   0.0021633
         146     -0.9296    -0.98229  0.00217879
         147          -1   -0.982411   0.0021673
         148     -0.9968   -0.982508  0.00215483
         149          -1   -0.982626  0.00214357
         150          -1   -0.982741   0.0021324
         151     -0.9944   -0.982819  0.00211968
         152      -0.988   -0.982853  0.00210601
         153     -0.9768   -0.982813  0.00209262
         154      -0.988   -0.982847   0.0020793
         155          -1   -0.982957  0.00206883
         156     -0.9976   -0.983051  0.00205769
         157     -0.9248    -0.98268  0.00207777
         158     -0.9232   -0.982304  0.00209844
         159     -0.9464   -0.982078  0.00209736
         160     -0.9192   -0.981685  0.00212075
         161     -0.9168   -0.981282  0.00214553
         162     -0.9152   -0.980874  0.00217072
         163       -0.92   -0.980501  0.00218929
         164     -0.9688   -0.980429   0.0021771
         165     -0.9992   -0.980543  0.00216688
         166     -0.9992   -0.980655  0.00215674
         167     -0.9992   -0.980766  0.00214668
         168      -0.996   -0.980857  0.00213581
         169     -0.9992   -0.980966  0.00212593
         170     -0.9928   -0.981035  0.00211457
         171     -0.9168    -0.98066  0.00213531
         172       -0.92   -0.980307  0.00215182
         173     -0.9184   -0.979949  0.00216893
         174     -0.9112   -0.979554  0.00219216
         175      -0.972   -0.979511  0.00218006
         176          -1   -0.979627  0.00217078
         177          -1   -0.979742  0.00216156
         178          -1   -0.979856  0.00215241
         179          -1   -0.979969  0.00214333
         180     -0.9984   -0.980071  0.00213386
         181     -0.9984   -0.980172  0.00212448
         182       -0.98   -0.980171   0.0021128
         183     -0.9904   -0.980227    0.002102
         184     -0.9808    -0.98023  0.00209058
         185     -0.9832   -0.980246  0.00207934
         186          -1   -0.980353  0.00207087
         187     -0.9896   -0.980402  0.00206038
         188     -0.9768   -0.980383  0.00204951
         189      -0.984   -0.980402  0.00203876
         190     -0.9984   -0.980497  0.00203023
         191     -0.9944    -0.98057   0.0020209
         192          -1   -0.980671  0.00201291
         193          -1   -0.980771  0.00200497
         194          -1    -0.98087  0.00199708
         195     -0.9992   -0.980964  0.00198905
         196      -0.952   -0.980816  0.00198439
         197     -0.9192   -0.980504  0.00199881
         198     -0.8912   -0.980053  0.00203897
         199      -0.944   -0.979871  0.00203675
         200          -1   -0.979972  0.00202906
         201          -1   -0.980072  0.00202141
         202          -1    -0.98017  0.00201381
         203      -0.984   -0.980189  0.00200397
         204       -0.92   -0.979894  0.00201575
         205     -0.9192   -0.979598  0.00202755
         206     -0.9496   -0.979452  0.00202293
         207          -1   -0.979552  0.00201559
         208     -0.9928   -0.979615   0.0020069
         209     -0.9664   -0.979552   0.0019983
         210      -0.964   -0.979478  0.00199015
         211     -0.9992   -0.979572  0.00198291
         212     -0.9976   -0.979657  0.00197538
         213       -0.94    -0.97947  0.00197486
         214     -0.9992   -0.979563  0.00196779
         215          -1   -0.979658  0.00196093
         216          -1   -0.979752  0.00195411
         217          -1   -0.979845  0.00194733
         218     -0.9992   -0.979934  0.00194042
         219     -0.9864   -0.979963  0.00193179
         220     -0.9976   -0.980044  0.00192467
         221          -1   -0.980134  0.00191808
         222     -0.9528   -0.980011  0.00191338
         223     -0.8496   -0.979426  0.00199217
         224      -0.916   -0.979143   0.0020033
         225     -0.9168   -0.978866  0.00201346
         226     -0.9992   -0.978956  0.00200656
         227     -0.9552   -0.978851  0.00200045
         228     -0.9192   -0.978589  0.00200871
         229     -0.9136   -0.978306  0.00201989
         230     -0.9288    -0.97809  0.00202254
         231     -0.9496   -0.977967  0.00201755
         232     -0.9488   -0.977841  0.00201276
         233     -0.9944   -0.977912  0.00200538
         234     -0.9984      -0.978  0.00199872
         235     -0.9944    -0.97807  0.00199143
         236     -0.9928   -0.978132  0.00198397
         237     -0.9848    -0.97816   0.0019758
         238     -0.9984   -0.978245  0.00196933
         239     -0.9936    -0.97831  0.00196213
         240     -0.9808    -0.97832  0.00195399
         241     -0.9192   -0.978075  0.00196122
         242       -0.92   -0.977835  0.00196774
         243     -0.9128   -0.977567  0.00197776
         244       -0.92   -0.977331  0.00198368
         245     -0.9176   -0.977087   0.0019905
         246     -0.9672   -0.977047  0.00198282
         247     -0.9968   -0.977127   0.0019764
         248     -0.9984   -0.977213  0.00197029
         249          -1   -0.977304  0.00196451
         250     -0.9984   -0.977389  0.00195846
         251     -0.9992   -0.977476  0.00195258
         252     -0.9712   -0.977451  0.00194499
         253     -0.9976    -0.97753  0.00193894
         254       -0.96   -0.977461  0.00193253
         255          -1    -0.97755  0.00192697
         256          -1   -0.977638  0.00192144
         257     -0.9288   -0.977447  0.00192334
         258     -0.9144   -0.977203  0.00193134
         259     -0.9512   -0.977103  0.00192649
         260     -0.9424   -0.976969   0.0019237
         261     -0.9704   -0.976944   0.0019165
         262     -0.9904   -0.976995  0.00190987
         263      -0.992   -0.977052  0.00190346
         264          -1   -0.977139  0.00189823
         265          -1   -0.977226  0.00189303
         266     -0.9976   -0.977302  0.00188746
         267       -0.96   -0.977237  0.00188151
         268     -0.9712   -0.977215  0.00187462
         269     -0.9824   -0.977234  0.00186775
         270          -1   -0.977319  0.00186273
         271      -0.988   -0.977358  0.00185628
         272     -0.9984   -0.977435  0.00185106
         273          -1   -0.977518  0.00184613
         274     -0.9904   -0.977565  0.00183999
         275          -1   -0.977647  0.00183511
         276     -0.9848   -0.977672  0.00182864
         277     -0.9992    -0.97775  0.00182369
         278      -0.996   -0.977816  0.00181831
         279      -0.996   -0.977881  0.00181296
         280     -0.9976   -0.977951  0.00180785
         281     -0.9936   -0.978007  0.00180228
         282          -1   -0.978085  0.00179757
         283          -1   -0.978163  0.00179289
         284          -1   -0.978239  0.00178822
         285     -0.9728    -0.97822  0.00178205
         286     -0.9984   -0.978291  0.00177722
         287     -0.9984   -0.978361   0.0017724
         288     -0.9992   -0.978433  0.00176773
         289          -1   -0.978508  0.00176318
         290          -1   -0.978582  0.00175866
         291       -0.98   -0.978587  0.00175262
         292          -1    -0.97866  0.00174816
         293          -1   -0.978733  0.00174371
         294     -0.9952   -0.978789  0.00173867
         295     -0.9976   -0.978853  0.00173395
         296     -0.9944   -0.978905  0.00172889
         297          -1   -0.978976  0.00172452
         298     -0.9336   -0.978824  0.00172545
         299       -0.92   -0.978627  0.00173086
         300     -0.9192   -0.978429  0.00173638
         301     -0.9184    -0.97823  0.00174203
         302     -0.9224   -0.978045  0.00174604
         303      -0.996   -0.978104  0.00174129
         304     -0.9952   -0.978161  0.00173647
         305          -1   -0.978232  0.00173225
         306     -0.9408    -0.97811   0.0017309
         307       -0.92   -0.977921  0.00173558
         308     -0.9688   -0.977891   0.0017302
         309     -0.9952   -0.977947  0.00172551
         310          -1   -0.978018  0.00172141
         311     -0.9952   -0.978073  0.00171676
         312          -1   -0.978144  0.00171269
         313     -0.9992   -0.978211  0.00170854
         314     -0.9856   -0.978234  0.00170326
         315     -0.9736    -0.97822  0.00169792
         316      -0.992   -0.978263  0.00169311
         317     -0.8928   -0.977994   0.0017091
         318     -0.9608    -0.97794  0.00170458
         319     -0.9848   -0.977961  0.00169937
         320      -0.984    -0.97798  0.00169416
         321          -1   -0.978049  0.00169027
         322      -0.996   -0.978104  0.00168594
         323          -1   -0.978172  0.00168209
         324     -0.9832   -0.978188  0.00167697
         325          -1   -0.978255  0.00167315
         326          -1   -0.978321  0.00166934
         327     -0.9944   -0.978371  0.00166496
         328          -1   -0.978437  0.00166119
         329     -0.9384   -0.978315  0.00166059
         330     -0.9872   -0.978342  0.00165578
         331          -1   -0.978407  0.00165207
         332      -0.996    -0.97846  0.00164794
         333     -0.9992   -0.978523  0.00164417
         334     -0.9984   -0.978582  0.00164033
         335      -0.952   -0.978503  0.00163735
         336     -0.9272    -0.97835  0.00163958
         337     -0.9712   -0.978329  0.00163485
         338          -1   -0.978393  0.00163127
         339     -0.9816   -0.978402  0.00162649
         340     -0.9944   -0.978449  0.00162238
         341     -0.9984   -0.978508  0.00161868
         342     -0.9992   -0.978568  0.00161508
         343          -1   -0.978631  0.00161158
         344      -0.984   -0.978647  0.00160697
         345          -1   -0.978708   0.0016035
         346     -0.9976   -0.978763   0.0015998
         347      -0.996   -0.978813  0.00159596
         348     -0.9984   -0.978869  0.00159236
         349     -0.9992   -0.978927  0.00158887
         350     -0.9704   -0.978903  0.00158451
         351     -0.9192   -0.978733   0.0015891
         352       -0.92   -0.978566  0.00159332
         353       -0.92     -0.9784  0.00159742
         354       -0.92   -0.978235  0.00160141
         355     -0.9768   -0.978231   0.0015969
         356     -0.9264   -0.978085  0.00159904
         357     -0.9984   -0.978142  0.00159557
         358     -0.9952    -0.97819  0.00159183
         359     -0.9984   -0.978246  0.00158839
         360     -0.9536   -0.978178  0.00158545
         361          -1   -0.978238  0.00158221
         362          -1   -0.978298  0.00157898
         363     -0.9856   -0.978318  0.00157476
         364          -1   -0.978378  0.00157156
         365     -0.9992   -0.978435  0.00156829
         366          -1   -0.978494  0.00156511
         367     -0.9944   -0.978537  0.00156145
         368     -0.9968   -0.978587  0.00155799
         369     -0.9904   -0.978619   0.0015541
         370     -0.9992   -0.978675  0.00155089
         371     -0.9984   -0.978728  0.00154762
         372          -1   -0.978785  0.00154452
         373     -0.9368   -0.978672  0.00154447
         374     -0.9192   -0.978513  0.00154851
         375       -0.92   -0.978357  0.00155222
         376      -0.908    -0.97817  0.00155933
         377     -0.9152   -0.978003  0.00156411
         378     -0.9104   -0.977824  0.00157017
         379     -0.9128   -0.977653  0.00157537
         380     -0.9144   -0.977486  0.00157999
         381     -0.9088   -0.977306   0.0015861
         382     -0.9192   -0.977154  0.00158922
         383      -0.996   -0.977203  0.00158584
         384      -0.996   -0.977252  0.00158246
         385     -0.9984   -0.977307   0.0015793
         386          -1   -0.977366  0.00157631
         387      -0.996   -0.977414  0.00157297
         388     -0.9896   -0.977445  0.00156923
         389     -0.9984   -0.977499  0.00156612
         390     -0.9816    -0.97751  0.00156214
         391          -1   -0.977567   0.0015592
         392          -1   -0.977624  0.00155627
         393     -0.9552   -0.977567  0.00155336
         394     -0.9136   -0.977405  0.00155788
         395     -0.9752   -0.977399  0.00155394
         396     -0.9904   -0.977432  0.00155037
         397     -0.9312   -0.977316  0.00155083
         398     -0.9184   -0.977168  0.00155398
         399     -0.9456   -0.977089   0.0015521
         400     -0.9488   -0.977018  0.00154983
         401     -0.9976   -0.977069  0.00154681
         402          -1   -0.977126  0.00154402
         403     -0.9992   -0.977181  0.00154116
         404          -1   -0.977238  0.00153838
         405     -0.9952   -0.977282  0.00153522
         406          -1   -0.977338  0.00153246
         407          -1   -0.977394   0.0015297
         408          -1   -0.977449  0.00152696
         409          -1   -0.977504  0.00152422
         410     -0.9992   -0.977557  0.00152142
         411          -1   -0.977612   0.0015187
         412     -0.9992   -0.977664  0.00151591
         413     -0.9512     -0.9776   0.0015136
         414     -0.9192   -0.977459   0.0015165
         415       -0.92    -0.97732  0.00151915
         416     -0.9136   -0.977167   0.0015232
         417     -0.9192   -0.977028  0.00152588
         418     -0.9456   -0.976953  0.00152408
         419          -1   -0.977008  0.00152144
         420          -1   -0.977063   0.0015188
         421      -0.976    -0.97706  0.00151519
         422          -1   -0.977115  0.00151258
         423      -0.984   -0.977131  0.00150909
         424     -0.9928   -0.977168  0.00150598
         425          -1   -0.977222   0.0015034
         426     -0.9768   -0.977221  0.00149987
         427     -0.9192   -0.977085   0.0015025
         428     -0.9176   -0.976946   0.0015054
         429     -0.9184   -0.976809  0.00150807
         430     -0.9096   -0.976653  0.00151264
         431     -0.9936   -0.976692  0.00150964
         432       -0.96   -0.976654  0.00150664
         433     -0.9984   -0.976704    0.001504
         434          -1   -0.976758  0.00150149
         435     -0.9992   -0.976809  0.00149892
         436     -0.9928   -0.976846  0.00149593
         437     -0.9944   -0.976886  0.00149305
         438          -1   -0.976939  0.00149057
         439          -1   -0.976991   0.0014881
         440     -0.9496   -0.976929  0.00148602
         441     -0.9488   -0.976865  0.00148402
         442          -1   -0.976918  0.00148159
         443     -0.9632   -0.976887  0.00147857
         444     -0.9936   -0.976924  0.00147571
         445     -0.9624   -0.976892  0.00147276
         446      -0.992   -0.976926  0.00146985
         447     -0.9992   -0.976975   0.0014674
         448      -0.976   -0.976973  0.00146413
         449      -0.972   -0.976962  0.00146091
         450     -0.9824   -0.976974  0.00145771
         451     -0.9992   -0.977024  0.00145531
         452          -1   -0.977074  0.00145298
         453          -1   -0.977125  0.00145066
         454     -0.9992   -0.977174  0.00144827
         455     -0.9384   -0.977088   0.0014476
         456      -0.988   -0.977112  0.00144462
         457     -0.9992   -0.977161  0.00144227
         458     -0.9992   -0.977209  0.00143992
         459      -0.996    -0.97725  0.00143737
         460     -0.9752   -0.977245  0.00143425
         461      -0.988   -0.977269  0.00143133
         462          -1   -0.977318  0.00142907
         463     -0.9944   -0.977355  0.00142646
         464     -0.9984     -0.9774  0.00142411
         465      -0.932   -0.977302  0.00142439
         466     -0.9544   -0.977253  0.00142218
         467          -1   -0.977302  0.00141997
         468     -0.9976   -0.977345   0.0014176
         469     -0.9824   -0.977356  0.00141462
         470     -0.9712   -0.977343  0.00141167
         471     -0.9872   -0.977364  0.00140882
         472     -0.9184   -0.977239  0.00141137
         473     -0.9192   -0.977116  0.00141371
         474     -0.8832   -0.976918  0.00142454
         475     -0.9192   -0.976797  0.00142672
         476       -0.92   -0.976677   0.0014287
         477       -0.92   -0.976558  0.00143064
         478     -0.9736   -0.976552  0.00142766
         479     -0.9968   -0.976595   0.0014253
         480          -1   -0.976643  0.00142317
         481     -0.9992    -0.97669  0.00142098
         482          -1   -0.976739  0.00141886
         483          -1   -0.976787  0.00141673
         484     -0.9992   -0.976833  0.00141456
         485     -0.9984   -0.976878  0.00141235
         486     -0.9728   -0.976869  0.00140947
         487     -0.9968    -0.97691  0.00140717
         488     -0.9416   -0.976838  0.00140614
         489     -0.9176   -0.976717  0.00140847
         490       -0.92   -0.976601  0.00141035
         491     -0.9192   -0.976484  0.00141231
         492     -0.9192   -0.976367  0.00141423
         493     -0.9656   -0.976346  0.00141153
         494     -0.9992   -0.976392  0.00140943
         495          -1    -0.97644  0.00140739
         496     -0.9968   -0.976481  0.00140515
         497     -0.9984   -0.976525  0.00140302
         498          -1   -0.976572  0.00140099
         499          -1   -0.976619  0.00139897
         500          -1   -0.976666  0.00139695
         501     -0.9984   -0.976709  0.00139484
         502          -1   -0.976755  0.00139283
         503     -0.9984   -0.976798  0.00139073
         504     -0.9992   -0.976843  0.00138868
         505     -0.9144   -0.976719  0.00139142
         506       -0.92   -0.976607  0.00139318
         507     -0.9136   -0.976483  0.00139596
         508     -0.9168   -0.976365  0.00139815
         509     -0.9856   -0.976383  0.00139552
         510          -1    -0.97643  0.00139355
         511     -0.9912   -0.976459  0.00139113
         512     -0.9976     -0.9765  0.00138902
         513     -0.9992   -0.976544  0.00138702
         514     -0.9928   -0.976576  0.00138468
         515          -1   -0.976621  0.00138274
         516     -0.9224   -0.976516  0.00138405
         517     -0.9144   -0.976396  0.00138658
         518     -0.9768   -0.976397   0.0013839
         519     -0.9952   -0.976433  0.00138171
         520     -0.9992   -0.976477  0.00137974
         521          -1   -0.976522  0.00137783
         522          -1   -0.976567  0.00137593
         523     -0.9752   -0.976564   0.0013733
         524     -0.9672   -0.976547  0.00137079
         525          -1   -0.976591  0.00136891
         526     -0.9896   -0.976616  0.00136653
         527          -1    -0.97666  0.00136466
         528     -0.9888   -0.976683  0.00136227
         529      -0.992   -0.976712     0.00136
         530     -0.9976   -0.976752  0.00135801
         531     -0.9992   -0.976794  0.00135611
         532          -1   -0.976838  0.00135426
         533     -0.9552   -0.976797  0.00135233
         534     -0.9968   -0.976834  0.00135031
         535     -0.9992   -0.976876  0.00134844
         536      -0.996   -0.976912  0.00134639
         537     -0.9992   -0.976953  0.00134452
         538          -1   -0.976996  0.00134271
         539     -0.9976   -0.977035  0.00134076
         540          -1   -0.977077  0.00133895
         541          -1   -0.977119  0.00133715
         542          -1   -0.977162  0.00133535
         543     -0.9976   -0.977199  0.00133342
         544     -0.9864   -0.977216  0.00133107
         545      -0.972   -0.977207  0.00132867
         546     -0.9864   -0.977223  0.00132634
         547     -0.9888   -0.977245  0.00132408
         548     -0.9992   -0.977285  0.00132227
         549     -0.9624   -0.977258  0.00132014
         550     -0.9952    -0.97729  0.00131814
         551      -0.996   -0.977324  0.00131619
         552     -0.9976   -0.977361  0.00131432
         553     -0.9984   -0.977399  0.00131249
         554          -1    -0.97744  0.00131076
         555     -0.9968   -0.977475  0.00130886
         556      -0.996   -0.977508  0.00130693
         557     -0.9776   -0.977508  0.00130458
         558     -0.9984   -0.977546  0.00130278
         559          -1   -0.977586  0.00130107
         560          -1   -0.977626  0.00129936
         561     -0.9952   -0.977657  0.00129742
         562     -0.9632   -0.977631  0.00129537
         563       -0.92   -0.977529  0.00129711
         564     -0.9256   -0.977437  0.00129807
         565     -0.9136   -0.977324  0.00130068
         566     -0.9664   -0.977305  0.00129853
         567      -0.992   -0.977331   0.0012965
         568     -0.9936   -0.977359  0.00129453
         569     -0.9816   -0.977367  0.00129228
         570     -0.9944   -0.977396  0.00129035
         571     -0.9992   -0.977435  0.00128866
         572          -1   -0.977474  0.00128701
         573      -0.928   -0.977388  0.00128766
         574       -0.92   -0.977288  0.00128929
         575       -0.92   -0.977188  0.00129089
         576     -0.9832   -0.977199  0.00128869
         577     -0.9864   -0.977215  0.00128656
         578          -1   -0.977254  0.00128493
         579     -0.9864    -0.97727  0.00128281
         580          -1   -0.977309   0.0012812
         581     -0.9984   -0.977345  0.00127951
         582          -1   -0.977384   0.0012779
         583     -0.9872   -0.977401  0.00127582
         584      -0.992   -0.977426  0.00127388
         585     -0.9984   -0.977462  0.00127221
         586      -0.988    -0.97748  0.00127016
         587          -1   -0.977518  0.00126858
         588     -0.9936   -0.977546  0.00126672
         589          -1   -0.977584  0.00126514
         590          -1   -0.977622  0.00126357
         591     -0.9864   -0.977637  0.00126151
         592          -1   -0.977674  0.00125995
         593     -0.9504   -0.977628  0.00125866
         594     -0.9192    -0.97753  0.00126038
         595     -0.9112   -0.977418  0.00126318
         596     -0.9552   -0.977381  0.00126162
         597     -0.9992   -0.977418  0.00126003
         598     -0.9984   -0.977453  0.00125841
         599     -0.9992   -0.977489  0.00125684
         600     -0.9976   -0.977523  0.00125519
         601          -1    -0.97756  0.00125366
         602     -0.9968   -0.977592  0.00125198
         603          -1   -0.977629  0.00125046
         604     -0.9864   -0.977644  0.00124847
         605          -1   -0.977681  0.00124695
         606          -1   -0.977717  0.00124544
         607     -0.9984   -0.977752  0.00124385
         608          -1   -0.977788  0.00124235
         609     -0.9992   -0.977823   0.0012408
         610          -1    -0.97786   0.0012393
         611     -0.9704   -0.977847  0.00123733
         612     -0.9896   -0.977867  0.00123546
         613     -0.9968   -0.977898  0.00123383
         614     -0.9888   -0.977915  0.00123195
         615     -0.9992    -0.97795  0.00123043
         616     -0.9976   -0.977982  0.00122885
         617          -1   -0.978018  0.00122737
         618     -0.9968   -0.978048  0.00122577
         619          -1   -0.978083   0.0012243
         620     -0.9976   -0.978115  0.00122273
         621     -0.9944   -0.978141  0.00122104
         622          -1   -0.978176  0.00121958
         623     -0.9992    -0.97821  0.00121809
         624     -0.9904   -0.978229   0.0012163
         625     -0.9824   -0.978236  0.00121437
         626     -0.9992    -0.97827  0.00121289
         627     -0.9976     -0.9783  0.00121135
         628     -0.9968    -0.97833  0.00120978
         629     -0.9904   -0.978349  0.00120801
         630     -0.9984   -0.978381  0.00120651
         631     -0.9912   -0.978401  0.00120477
         632     -0.9968    -0.97843  0.00120321
         633          -1   -0.978464  0.00120179
         634          -1   -0.978498  0.00120038
         635     -0.9456   -0.978447   0.0011996
         636     -0.9048   -0.978331  0.00120329
         637     -0.9632   -0.978307  0.00120164
         638          -1   -0.978341  0.00120024
         639     -0.9808   -0.978345  0.00119837
         640     -0.9872   -0.978359  0.00119657
         641          -1   -0.978393  0.00119518
         642     -0.9776   -0.978391  0.00119332
         643      -0.948   -0.978344   0.0011924
         644      -0.912   -0.978241  0.00119499
         645     -0.8872     -0.9781  0.00120145
         646     -0.9112   -0.977996  0.00120404
         647     -0.9984   -0.978028  0.00120259
         648     -0.9952   -0.978054  0.00120103
         649          -1   -0.978088  0.00119965
         650      -0.996   -0.978116  0.00119813
         651          -1   -0.978149  0.00119676
         652     -0.9976   -0.978179  0.00119529
         653     -0.9992   -0.978211   0.0011939
         654     -0.9912   -0.978231  0.00119224
         655     -0.9832   -0.978239  0.00119044
         656          -1   -0.978272  0.00118909
         657     -0.9992   -0.978304   0.0011877
         658          -1   -0.978337  0.00118636
         659     -0.9992   -0.978368  0.00118498
         660     -0.9544   -0.978332  0.00118374
         661          -1   -0.978365   0.0011824
         662     -0.9936   -0.978388  0.00118084
         663     -0.9704   -0.978376  0.00117912
         664          -1   -0.978408  0.00117779
         665     -0.9976   -0.978437  0.00117638
         666     -0.9976   -0.978466  0.00117496
         667     -0.9992   -0.978497  0.00117361
         668     -0.9776   -0.978496  0.00117186
         669       -0.92   -0.978408  0.00117336
         670      -0.904   -0.978297  0.00117685
         671     -0.9384   -0.978238   0.0011766
         672          -1    -0.97827   0.0011753
         673     -0.9832   -0.978278  0.00117357
         674     -0.9944   -0.978301  0.00117207
         675          -1   -0.978334  0.00117078
         676     -0.9992   -0.978364  0.00116945
         677     -0.9952   -0.978389  0.00116799
         678     -0.9456   -0.978341  0.00116727
         679       -0.92   -0.978255  0.00116871
         680     -0.9192   -0.978168  0.00117021
         681     -0.9152   -0.978076  0.00117214
         682     -0.9176   -0.977987  0.00117377
         683     -0.9464   -0.977941  0.00117296
         684     -0.9952   -0.977966  0.00117152
         685     -0.9992   -0.977997  0.00117022
         686          -1   -0.978029  0.00116895
         687          -1   -0.978061  0.00116769
         688          -1   -0.978093  0.00116643
         689     -0.9992   -0.978124  0.00116514
         690     -0.9768   -0.978122  0.00116345
